Region,Crime,Year,Quarter,Number,Population,Rate,Covid
Molonglo District,Burglary,2020,Q3,12,7925,1.5141955835962146,
Molonglo District,Burglary,2020,Q4,12,7925,1.5141955835962146,
Molonglo District,Burglary,2021,Q1,8,8643,0.9256045354622237,
Molonglo District,Burglary,2021,Q2,4,8643,0.4628022677311118,
Molonglo District,Burglary,2021,Q3,4,8643,0.4628022677311118,
Molonglo District,Burglary,2021,Q4,5,8643,0.5785028346638899,
Molonglo District,Burglary,2022,Q1,8,9155,0.8738394320043693,
Molonglo District,Burglary,2022,Q2,6,9155,0.655379574003277,
Molonglo District,Burglary,2022,Q3,5,9155,0.5461496450027308,
Molonglo District,Burglary,2022,Q4,7,9155,0.7646095030038231,
Molonglo District,Burglary,2023,Q1,5,9780,0.5112474437627812,
Molonglo District,Burglary,2023,Q2,8,9780,0.8179959100204499,
Molonglo District,Burglary,2023,Q3,3,9780,0.3067484662576687,
Molonglo District,Burglary,2023,Q4,10,9780,1.0224948875255624,
Molonglo District,Burglary,2024,Q1,16,10337,1.5478378639837478,
Molonglo District,Burglary,2024,Q2,6,10337,0.5804391989939054,
Molonglo District,Burglary,2024,Q3,3,10337,0.2902195994969527,
Molonglo District,Burglary,2024,Q4,12,10337,1.1608783979878108,
Molonglo District,Burglary,2025,Q1,7,10916,0.6412605349945034,
Molonglo District,Burglary,2025,Q2,5,10916,0.4580432392817882,
Molonglo District,CINs,2014,Q1,0,1065,0.0,
Molonglo District,CINs,2014,Q2,0,1065,0.0,
Molonglo District,CINs,2014,Q3,0,1065,0.0,
Molonglo District,CINs,2014,Q4,0,1065,0.0,
Molonglo District,CINs,2015,Q1,0,3098,0.0,
Molonglo District,CINs,2015,Q2,0,3098,0.0,
Molonglo District,CINs,2015,Q3,0,3098,0.0,
Molonglo District,CINs,2015,Q4,0,3098,0.0,
Molonglo District,CINs,2016,Q1,0,4579,0.0,
Molonglo District,CINs,2016,Q2,0,4579,0.0,
Molonglo District,CINs,2016,Q3,0,4579,0.0,
Molonglo District,CINs,2016,Q4,0,4579,0.0,
Molonglo District,CINs,2017,Q1,0,5789,0.0,
Molonglo District,CINs,2017,Q2,0,5789,0.0,
Molonglo District,CINs,2017,Q3,0,5789,0.0,
Molonglo District,CINs,2017,Q4,0,5789,0.0,
Molonglo District,CINs,2018,Q1,0,6591,0.0,
Molonglo District,CINs,2018,Q2,0,6591,0.0,
Molonglo District,CINs,2018,Q3,0,6591,0.0,
Molonglo District,CINs,2018,Q4,0,6591,0.0,
Molonglo District,CINs,2019,Q1,0,7233,0.0,
Molonglo District,CINs,2019,Q2,0,7233,0.0,
Molonglo District,CINs,2019,Q3,0,7233,0.0,
Molonglo District,CINs,2019,Q4,0,7233,0.0,
Molonglo District,CINs,2020,Q1,0,7925,0.0,
Molonglo District,CINs,2020,Q2,0,7925,0.0,
Molonglo District,CINs,2020,Q3,0,7925,0.0,
Molonglo District,CINs,2020,Q4,0,7925,0.0,
Molonglo District,CINs,2021,Q1,0,8643,0.0,
Molonglo District,CINs,2021,Q2,0,8643,0.0,
Molonglo District,CINs,2021,Q3,1,8643,0.1157005669327779,
Molonglo District,CINs,2021,Q4,0,8643,0.0,
Molonglo District,CINs,2022,Q1,0,9155,0.0,
Molonglo District,CINs,2022,Q2,0,9155,0.0,
Molonglo District,CINs,2022,Q3,0,9155,0.0,
Molonglo District,CINs,2022,Q4,0,9155,0.0,
Molonglo District,CINs,2023,Q1,0,9780,0.0,
Molonglo District,CINs,2023,Q2,0,9780,0.0,
Molonglo District,CINs,2023,Q3,0,9780,0.0,
Molonglo District,CINs,2023,Q4,0,9780,0.0,
Molonglo District,CINs,2024,Q1,0,10337,0.0,
Molonglo District,CINs,2024,Q2,0,10337,0.0,
Molonglo District,CINs,2024,Q3,0,10337,0.0,
Molonglo District,CINs,2024,Q4,0,10337,0.0,
Molonglo District,CINs,2025,Q1,0,10916,0.0,
Molonglo District,CINs,2025,Q2,0,10916,0.0,
Molonglo District,Family Violence,2014,Q1,0,1065,0.0,
Molonglo District,Family Violence,2014,Q2,0,1065,0.0,
Molonglo District,Family Violence,2014,Q3,0,1065,0.0,
Molonglo District,Family Violence,2014,Q4,0,1065,0.0,
Molonglo District,Family Violence,2015,Q1,0,3098,0.0,
Molonglo District,Family Violence,2015,Q2,0,3098,0.0,
Molonglo District,Family Violence,2015,Q3,1,3098,0.3227888960619754,
Molonglo District,Family Violence,2015,Q4,0,3098,0.0,
Molonglo District,Family Violence,2016,Q1,1,4579,0.2183882943874208,
Molonglo District,Family Violence,2016,Q2,1,4579,0.2183882943874208,
Molonglo District,Family Violence,2016,Q3,6,4579,1.310329766324525,
Molonglo District,Family Violence,2016,Q4,3,4579,0.6551648831622625,
Molonglo District,Family Violence,2017,Q1,4,5789,0.6909656244601832,
Molonglo District,Family Violence,2017,Q2,6,5789,1.0364484366902746,
Molonglo District,Family Violence,2017,Q3,1,5789,0.1727414061150458,
Molonglo District,Family Violence,2017,Q4,9,5789,1.554672655035412,
Molonglo District,Family Violence,2018,Q1,1,6591,0.1517220452131694,
Molonglo District,Family Violence,2018,Q2,5,6591,0.7586102260658474,
Molonglo District,Family Violence,2018,Q3,1,6591,0.1517220452131694,
Molonglo District,Family Violence,2018,Q4,0,6591,0.0,
Molonglo District,Family Violence,2019,Q1,7,7233,0.9677865339416564,
Molonglo District,Family Violence,2019,Q2,7,7233,0.9677865339416564,
Molonglo District,Family Violence,2019,Q3,8,7233,1.1060417530761786,
Molonglo District,Family Violence,2019,Q4,4,7233,0.5530208765380893,
Molonglo District,Family Violence,2020,Q1,8,7925,1.0094637223974765,
Molonglo District,Family Violence,2020,Q2,2,7925,0.252365930599369,
Molonglo District,Family Violence,2020,Q3,2,7925,0.252365930599369,
Molonglo District,Family Violence,2020,Q4,6,7925,0.7570977917981073,
Molonglo District,Family Violence,2021,Q1,13,8643,1.5041073701261134,
Molonglo District,Family Violence,2021,Q2,8,8643,0.9256045354622237,
Molonglo District,Family Violence,2021,Q3,4,8643,0.4628022677311118,
Molonglo District,Family Violence,2021,Q4,5,8643,0.5785028346638899,
Molonglo District,Family Violence,2022,Q1,8,9155,0.8738394320043693,
Molonglo District,Family Violence,2022,Q2,2,9155,0.2184598580010923,
Molonglo District,Family Violence,2022,Q3,4,9155,0.4369197160021846,
Molonglo District,Family Violence,2022,Q4,3,9155,0.3276897870016385,
Molonglo District,Family Violence,2023,Q1,5,9780,0.5112474437627812,
Molonglo District,Family Violence,2023,Q2,7,9780,0.7157464212678937,
Molonglo District,Family Violence,2023,Q3,14,9780,1.4314928425357871,
Molonglo District,Family Violence,2023,Q4,10,9780,1.0224948875255624,
Molonglo District,Family Violence,2024,Q1,9,10337,0.8706587984908581,
Molonglo District,Family Violence,2024,Q2,4,10337,0.3869594659959369,
Molonglo District,Family Violence,2024,Q3,3,10337,0.2902195994969527,
Molonglo District,Family Violence,2024,Q4,7,10337,0.6771790654928896,
Molonglo District,Family Violence,2025,Q1,5,10916,0.4580432392817882,
Molonglo District,Family Violence,2025,Q2,5,10916,0.4580432392817882,
Molonglo District,Homicide,2014,Q1,0,1065,0.0,
Molonglo District,Homicide,2014,Q2,0,1065,0.0,
Molonglo District,Homicide,2014,Q3,0,1065,0.0,
Molonglo District,Homicide,2014,Q4,0,1065,0.0,
Molonglo District,Homicide,2015,Q1,0,3098,0.0,
Molonglo District,Homicide,2015,Q2,0,3098,0.0,
Molonglo District,Homicide,2015,Q3,0,3098,0.0,
Molonglo District,Homicide,2015,Q4,0,3098,0.0,
Molonglo District,Homicide,2016,Q1,0,4579,0.0,
Molonglo District,Homicide,2016,Q2,0,4579,0.0,
Molonglo District,Homicide,2016,Q3,0,4579,0.0,
Molonglo District,Homicide,2016,Q4,0,4579,0.0,
Molonglo District,Homicide,2017,Q1,0,5789,0.0,
Molonglo District,Homicide,2017,Q2,0,5789,0.0,
Molonglo District,Homicide,2017,Q3,0,5789,0.0,
Molonglo District,Homicide,2017,Q4,0,5789,0.0,
Molonglo District,Homicide,2018,Q1,0,6591,0.0,
Molonglo District,Homicide,2018,Q2,0,6591,0.0,
Molonglo District,Homicide,2018,Q3,0,6591,0.0,
Molonglo District,Homicide,2018,Q4,0,6591,0.0,
Molonglo District,Homicide,2019,Q1,0,7233,0.0,
Molonglo District,Homicide,2019,Q2,0,7233,0.0,
Molonglo District,Homicide,2019,Q3,0,7233,0.0,
Molonglo District,Homicide,2019,Q4,0,7233,0.0,
Molonglo District,Homicide,2020,Q1,0,7925,0.0,
Molonglo District,Homicide,2020,Q2,0,7925,0.0,
Molonglo District,Homicide,2020,Q3,0,7925,0.0,
Molonglo District,Homicide,2020,Q4,0,7925,0.0,
Molonglo District,Homicide,2021,Q1,0,8643,0.0,
Molonglo District,Homicide,2021,Q2,0,8643,0.0,
Molonglo District,Homicide,2021,Q3,0,8643,0.0,
Molonglo District,Homicide,2021,Q4,0,8643,0.0,
Molonglo District,Homicide,2022,Q1,0,9155,0.0,
Molonglo District,Homicide,2022,Q2,0,9155,0.0,
Molonglo District,Homicide,2022,Q3,0,9155,0.0,
Molonglo District,Homicide,2022,Q4,0,9155,0.0,
Molonglo District,Homicide,2023,Q1,0,9780,0.0,
Molonglo District,Homicide,2023,Q2,0,9780,0.0,
Molonglo District,Homicide,2023,Q3,0,9780,0.0,
Molonglo District,Homicide,2023,Q4,0,9780,0.0,
Molonglo District,Homicide,2024,Q1,0,10337,0.0,
Molonglo District,Homicide,2024,Q2,0,10337,0.0,
Molonglo District,Homicide,2024,Q3,0,10337,0.0,
Molonglo District,Homicide,2024,Q4,0,10337,0.0,
Molonglo District,Homicide,2025,Q1,0,10916,0.0,
Molonglo District,Homicide,2025,Q2,0,10916,0.0,
Molonglo District,Other,2014,Q1,1,1065,0.9389671361502347,
Molonglo District,Other,2014,Q2,4,1065,3.755868544600939,
Molonglo District,Other,2014,Q3,3,1065,2.8169014084507045,
Molonglo District,Other,2014,Q4,2,1065,1.8779342723004693,
Molonglo District,Other,2015,Q1,6,3098,1.9367333763718528,
Molonglo District,Other,2015,Q2,9,3098,2.905100064557779,
Molonglo District,Other,2015,Q3,4,3098,1.291155584247902,
Molonglo District,Other,2015,Q4,9,3098,2.905100064557779,
Molonglo District,Other,2016,Q1,9,4579,1.9654946494867875,
Molonglo District,Other,2016,Q2,20,4579,4.367765887748417,
Molonglo District,Other,2016,Q3,14,4579,3.057436121423892,
Molonglo District,Other,2016,Q4,8,4579,1.7471063550993668,
Molonglo District,Other,2017,Q1,29,5789,5.009500777336328,
Molonglo District,Other,2017,Q2,10,5789,1.7274140611504578,
Molonglo District,Other,2017,Q3,46,5789,7.946104681292106,
Molonglo District,Other,2017,Q4,37,5789,6.391432026256694,
Molonglo District,Other,2018,Q1,17,6591,2.579274768623881,
Molonglo District,Other,2018,Q2,35,6591,5.310271582460931,
Molonglo District,Other,2018,Q3,25,6591,3.793051130329237,
Molonglo District,Other,2018,Q4,28,6591,4.248217265968745,
Molonglo District,Other,2019,Q1,13,7233,1.7973178487487904,
Molonglo District,Other,2019,Q2,17,7233,2.35033872528688,
Molonglo District,Other,2019,Q3,28,7233,3.8711461357666255,
Molonglo District,Other,2019,Q4,27,7233,3.732890916632103,
Molonglo District,Other,2020,Q1,20,7925,2.5236593059936907,
Molonglo District,Other,2020,Q2,22,7925,2.77602523659306,
Molonglo District,Other,2020,Q3,16,7925,2.018927444794953,
Molonglo District,Other,2020,Q4,24,7925,3.0283911671924293,
Molonglo District,Other,2021,Q1,25,8643,2.892514173319449,
Molonglo District,Other,2021,Q2,20,8643,2.3140113386555594,
Molonglo District,Other,2021,Q3,22,8643,2.545412472521116,
Molonglo District,Other,2021,Q4,24,8643,2.776813606386672,
Molonglo District,Other,2022,Q1,36,9155,3.9322774440196615,
Molonglo District,Other,2022,Q2,20,9155,2.184598580010923,
Molonglo District,Other,2022,Q3,20,9155,2.184598580010923,
Molonglo District,Other,2022,Q4,26,9155,2.8399781540142,
Molonglo District,Other,2023,Q1,20,9780,2.044989775051125,
Molonglo District,Other,2023,Q2,22,9780,2.2494887525562373,
Molonglo District,Other,2023,Q3,23,9780,2.351738241308793,
Molonglo District,Other,2023,Q4,28,9780,2.8629856850715747,
Molonglo District,Other,2024,Q1,20,10337,1.9347973299796848,
Molonglo District,Other,2024,Q2,14,10337,1.3543581309857793,
Molonglo District,Other,2024,Q3,25,10337,2.418496662474606,
Molonglo District,Other,2024,Q4,42,10337,4.063074392957338,
Molonglo District,Other,2025,Q1,33,10916,3.023085379259802,
Molonglo District,Other,2025,Q2,23,10916,2.106998900696225,
Molonglo District,Property Damage,2014,Q1,2,1065,1.8779342723004693,
Molonglo District,Property Damage,2014,Q2,0,1065,0.0,
Molonglo District,Property Damage,2014,Q3,3,1065,2.8169014084507045,
Molonglo District,Property Damage,2014,Q4,3,1065,2.8169014084507045,
Molonglo District,Property Damage,2015,Q1,5,3098,1.6139444803098777,
Molonglo District,Property Damage,2015,Q2,5,3098,1.6139444803098777,
Molonglo District,Property Damage,2015,Q3,23,3098,7.424144609425436,
Molonglo District,Property Damage,2015,Q4,8,3098,2.582311168495804,
Molonglo District,Property Damage,2016,Q1,11,4579,2.4022712382616294,
Molonglo District,Property Damage,2016,Q2,15,4579,3.275824415811313,
Molonglo District,Property Damage,2016,Q3,27,4579,5.896483948460363,
Molonglo District,Property Damage,2016,Q4,10,4579,2.1838829438742087,
Molonglo District,Property Damage,2017,Q1,24,5789,4.145793746761099,
Molonglo District,Property Damage,2017,Q2,14,5789,2.418379685610641,
Molonglo District,Property Damage,2017,Q3,32,5789,5.527724995681465,
Molonglo District,Property Damage,2017,Q4,15,5789,2.591121091725687,
Molonglo District,Property Damage,2018,Q1,8,6591,1.213776361705356,
Molonglo District,Property Damage,2018,Q2,10,6591,1.5172204521316948,
Molonglo District,Property Damage,2018,Q3,19,6591,2.88271885905022,
Molonglo District,Property Damage,2018,Q4,15,6591,2.275830678197542,
Molonglo District,Property Damage,2019,Q1,13,7233,1.7973178487487904,
Molonglo District,Property Damage,2019,Q2,33,7233,4.562422231439237,
Molonglo District,Property Damage,2019,Q3,15,7233,2.073828287017835,
Molonglo District,Property Damage,2019,Q4,23,7233,3.1798700400940136,
Molonglo District,Property Damage,2020,Q1,22,7925,2.77602523659306,
Molonglo District,Property Damage,2020,Q2,10,7925,1.2618296529968454,
Molonglo District,Property Damage,2020,Q3,18,7925,2.271293375394322,
Molonglo District,Property Damage,2020,Q4,17,7925,2.145110410094637,
Molonglo District,Property Damage,2021,Q1,25,8643,2.892514173319449,
Molonglo District,Property Damage,2021,Q2,25,8643,2.892514173319449,
Molonglo District,Property Damage,2021,Q3,12,8643,1.3884068031933356,
Molonglo District,Property Damage,2021,Q4,10,8643,1.1570056693277797,
Molonglo District,Property Damage,2022,Q1,12,9155,1.310759148006554,
Molonglo District,Property Damage,2022,Q2,11,9155,1.2015292190060076,
Molonglo District,Property Damage,2022,Q3,8,9155,0.8738394320043693,
Molonglo District,Property Damage,2022,Q4,6,9155,0.655379574003277,
Molonglo District,Property Damage,2023,Q1,7,9780,0.7157464212678937,
Molonglo District,Property Damage,2023,Q2,12,9780,1.2269938650306749,
Molonglo District,Property Damage,2023,Q3,14,9780,1.4314928425357871,
Molonglo District,Property Damage,2023,Q4,23,9780,2.351738241308793,
Molonglo District,Property Damage,2024,Q1,11,10337,1.0641385314888263,
Molonglo District,Property Damage,2024,Q2,15,10337,1.4510979974847635,
Molonglo District,Property Damage,2024,Q3,9,10337,0.8706587984908581,
Molonglo District,Property Damage,2024,Q4,13,10337,1.257618264486795,
Molonglo District,Property Damage,2025,Q1,10,10916,0.9160864785635764,
Molonglo District,Property Damage,2025,Q2,5,10916,0.4580432392817882,
Molonglo District,Robbery,2014,Q1,0,1065,0.0,
Molonglo District,Robbery,2014,Q2,0,1065,0.0,
Molonglo District,Robbery,2014,Q3,0,1065,0.0,
Molonglo District,Robbery,2014,Q4,0,1065,0.0,
Molonglo District,Robbery,2015,Q1,0,3098,0.0,
Molonglo District,Robbery,2015,Q2,0,3098,0.0,
Molonglo District,Robbery,2015,Q3,0,3098,0.0,
Molonglo District,Robbery,2015,Q4,0,3098,0.0,
Molonglo District,Robbery,2016,Q1,0,4579,0.0,
Molonglo District,Robbery,2016,Q2,0,4579,0.0,
Molonglo District,Robbery,2016,Q3,0,4579,0.0,
Molonglo District,Robbery,2016,Q4,0,4579,0.0,
Molonglo District,Robbery,2017,Q1,0,5789,0.0,
Molonglo District,Robbery,2017,Q2,0,5789,0.0,
Molonglo District,Robbery,2017,Q3,0,5789,0.0,
Molonglo District,Robbery,2017,Q4,0,5789,0.0,
Molonglo District,Robbery,2018,Q1,1,6591,0.1517220452131694,
Molonglo District,Robbery,2018,Q2,0,6591,0.0,
Molonglo District,Robbery,2018,Q3,0,6591,0.0,
Molonglo District,Robbery,2018,Q4,0,6591,0.0,
Molonglo District,Robbery,2019,Q1,0,7233,0.0,
Molonglo District,Robbery,2019,Q2,0,7233,0.0,
Molonglo District,Robbery,2019,Q3,0,7233,0.0,
Molonglo District,Robbery,2019,Q4,0,7233,0.0,
Molonglo District,Robbery,2020,Q1,2,7925,0.252365930599369,
Molonglo District,Robbery,2020,Q2,0,7925,0.0,
Molonglo District,Robbery,2020,Q3,1,7925,0.1261829652996845,
Molonglo District,Robbery,2020,Q4,0,7925,0.0,
Molonglo District,Robbery,2021,Q1,1,8643,0.1157005669327779,
Molonglo District,Robbery,2021,Q2,0,8643,0.0,
Molonglo District,Robbery,2021,Q3,0,8643,0.0,
Molonglo District,Robbery,2021,Q4,0,8643,0.0,
Molonglo District,Robbery,2022,Q1,0,9155,0.0,
Molonglo District,Robbery,2022,Q2,1,9155,0.1092299290005461,
Molonglo District,Robbery,2022,Q3,0,9155,0.0,
Molonglo District,Robbery,2022,Q4,0,9155,0.0,
Molonglo District,Robbery,2023,Q1,0,9780,0.0,
Molonglo District,Robbery,2023,Q2,1,9780,0.1022494887525562,
Molonglo District,Robbery,2023,Q3,0,9780,0.0,
Molonglo District,Robbery,2023,Q4,1,9780,0.1022494887525562,
Molonglo District,Robbery,2024,Q1,0,10337,0.0,
Molonglo District,Robbery,2024,Q2,0,10337,0.0,
Molonglo District,Robbery,2024,Q3,0,10337,0.0,
Molonglo District,Robbery,2024,Q4,0,10337,0.0,
Molonglo District,Robbery,2025,Q1,0,10916,0.0,
Molonglo District,Robbery,2025,Q2,0,10916,0.0,
Molonglo District,Sexual Assault,2014,Q1,0,1065,0.0,
Molonglo District,Sexual Assault,2014,Q2,0,1065,0.0,
Molonglo District,Sexual Assault,2014,Q3,0,1065,0.0,
Molonglo District,Sexual Assault,2014,Q4,0,1065,0.0,
Molonglo District,Sexual Assault,2015,Q1,0,3098,0.0,
Molonglo District,Sexual Assault,2015,Q2,0,3098,0.0,
Molonglo District,Sexual Assault,2015,Q3,0,3098,0.0,
Molonglo District,Sexual Assault,2015,Q4,0,3098,0.0,
Molonglo District,Sexual Assault,2016,Q1,0,4579,0.0,
Molonglo District,Sexual Assault,2016,Q2,0,4579,0.0,
Molonglo District,Sexual Assault,2016,Q3,0,4579,0.0,
Molonglo District,Sexual Assault,2016,Q4,9,4579,1.9654946494867875,
Molonglo District,Sexual Assault,2017,Q1,0,5789,0.0,
Molonglo District,Sexual Assault,2017,Q2,0,5789,0.0,
Molonglo District,Sexual Assault,2017,Q3,1,5789,0.1727414061150458,
Molonglo District,Sexual Assault,2017,Q4,0,5789,0.0,
Molonglo District,Sexual Assault,2018,Q1,0,6591,0.0,
Molonglo District,Sexual Assault,2018,Q2,0,6591,0.0,
Molonglo District,Sexual Assault,2018,Q3,0,6591,0.0,
Molonglo District,Sexual Assault,2018,Q4,0,6591,0.0,
Molonglo District,Sexual Assault,2019,Q1,0,7233,0.0,
Molonglo District,Sexual Assault,2019,Q2,1,7233,0.1382552191345223,
Molonglo District,Sexual Assault,2019,Q3,4,7233,0.5530208765380893,
Molonglo District,Sexual Assault,2019,Q4,1,7233,0.1382552191345223,
Molonglo District,Sexual Assault,2020,Q1,0,7925,0.0,
Molonglo District,Sexual Assault,2020,Q2,0,7925,0.0,
Molonglo District,Sexual Assault,2020,Q3,3,7925,0.3785488958990536,
Molonglo District,Sexual Assault,2020,Q4,1,7925,0.1261829652996845,
Molonglo District,Sexual Assault,2021,Q1,1,8643,0.1157005669327779,
Molonglo District,Sexual Assault,2021,Q2,2,8643,0.2314011338655559,
Molonglo District,Sexual Assault,2021,Q3,2,8643,0.2314011338655559,
Molonglo District,Sexual Assault,2021,Q4,0,8643,0.0,
Molonglo District,Sexual Assault,2022,Q1,3,9155,0.3276897870016385,
Molonglo District,Sexual Assault,2022,Q2,3,9155,0.3276897870016385,
Molonglo District,Sexual Assault,2022,Q3,0,9155,0.0,
Molonglo District,Sexual Assault,2022,Q4,0,9155,0.0,
Molonglo District,Sexual Assault,2023,Q1,2,9780,0.2044989775051124,
Molonglo District,Sexual Assault,2023,Q2,1,9780,0.1022494887525562,
Molonglo District,Sexual Assault,2023,Q3,0,9780,0.0,
Molonglo District,Sexual Assault,2023,Q4,0,9780,0.0,
Molonglo District,Sexual Assault,2024,Q1,0,10337,0.0,
Molonglo District,Sexual Assault,2024,Q2,9,10337,0.8706587984908581,
Molonglo District,Sexual Assault,2024,Q3,1,10337,0.0967398664989842,
Molonglo District,Sexual Assault,2024,Q4,2,10337,0.1934797329979684,
Molonglo District,Sexual Assault,2025,Q1,0,10916,0.0,
Molonglo District,Sexual Assault,2025,Q2,0,10916,0.0,
Molonglo District,TINs,2014,Q1,3,1065,2.8169014084507045,
Molonglo District,TINs,2014,Q2,4,1065,3.755868544600939,
Molonglo District,TINs,2014,Q3,5,1065,4.694835680751174,
Molonglo District,TINs,2014,Q4,3,1065,2.8169014084507045,
Molonglo District,TINs,2015,Q1,13,3098,4.196255648805681,
Molonglo District,TINs,2015,Q2,12,3098,3.8734667527437057,
Molonglo District,TINs,2015,Q3,47,3098,15.171078114912849,
Molonglo District,TINs,2015,Q4,25,3098,8.069722401549386,
Molonglo District,TINs,2016,Q1,13,4579,2.839047827036471,
Molonglo District,TINs,2016,Q2,15,4579,3.275824415811313,
Molonglo District,TINs,2016,Q3,30,4579,6.551648831622625,
Molonglo District,TINs,2016,Q4,16,4579,3.4942127101987337,
Molonglo District,TINs,2017,Q1,25,5789,4.318535152876144,
Molonglo District,TINs,2017,Q2,20,5789,3.454828122300916,
Molonglo District,TINs,2017,Q3,28,5789,4.836759371221282,
Molonglo District,TINs,2017,Q4,23,5789,3.973052340646053,
Molonglo District,TINs,2018,Q1,16,6591,2.427552723410712,
Molonglo District,TINs,2018,Q2,23,6591,3.489607039902898,
Molonglo District,TINs,2018,Q3,23,6591,3.489607039902898,
Molonglo District,TINs,2018,Q4,14,6591,2.1241086329843726,
Molonglo District,TINs,2019,Q1,13,7233,1.7973178487487904,
Molonglo District,TINs,2019,Q2,18,7233,2.4885939444214022,
Molonglo District,TINs,2019,Q3,4,7233,0.5530208765380893,
Molonglo District,TINs,2019,Q4,10,7233,1.3825521913452234,
Molonglo District,TINs,2020,Q1,12,7925,1.5141955835962146,
Molonglo District,TINs,2020,Q2,11,7925,1.38801261829653,
Molonglo District,TINs,2020,Q3,8,7925,1.0094637223974765,
Molonglo District,TINs,2020,Q4,9,7925,1.135646687697161,
Molonglo District,TINs,2021,Q1,2,8643,0.2314011338655559,
Molonglo District,TINs,2021,Q2,9,8643,1.0413051023950015,
Molonglo District,TINs,2021,Q3,4,8643,0.4628022677311118,
Molonglo District,TINs,2021,Q4,13,8643,1.5041073701261134,
Molonglo District,TINs,2022,Q1,2,9155,0.2184598580010923,
Molonglo District,TINs,2022,Q2,3,9155,0.3276897870016385,
Molonglo District,TINs,2022,Q3,6,9155,0.655379574003277,
Molonglo District,TINs,2022,Q4,14,9155,1.5292190060076465,
Molonglo District,TINs,2023,Q1,14,9780,1.4314928425357871,
Molonglo District,TINs,2023,Q2,3,9780,0.3067484662576687,
Molonglo District,TINs,2023,Q3,4,9780,0.4089979550102249,
Molonglo District,TINs,2023,Q4,3,9780,0.3067484662576687,
Molonglo District,TINs,2024,Q1,13,10337,1.257618264486795,
Molonglo District,TINs,2024,Q2,7,10337,0.6771790654928896,
Molonglo District,TINs,2024,Q3,16,10337,1.5478378639837478,
Molonglo District,TINs,2024,Q4,22,10337,2.128277062977653,
Molonglo District,TINs,2025,Q1,31,10916,2.839868083547086,
Molonglo District,TINs,2025,Q2,20,10916,1.8321729571271528,
Molonglo District,Theft,2014,Q1,5,1065,4.694835680751174,
Molonglo District,Theft,2014,Q2,4,1065,3.755868544600939,
Molonglo District,Theft,2014,Q3,9,1065,8.450704225352114,
Molonglo District,Theft,2014,Q4,5,1065,4.694835680751174,
Molonglo District,Theft,2015,Q1,19,3098,6.132989025177534,
Molonglo District,Theft,2015,Q2,13,3098,4.196255648805681,
Molonglo District,Theft,2015,Q3,36,3098,11.620400258231117,
Molonglo District,Theft,2015,Q4,20,3098,6.45577792123951,
Molonglo District,Theft,2016,Q1,23,4579,5.02293077091068,
Molonglo District,Theft,2016,Q2,36,4579,7.86197859794715,
Molonglo District,Theft,2016,Q3,40,4579,8.735531775496835,
Molonglo District,Theft,2016,Q4,17,4579,3.7126010045861535,
Molonglo District,Theft,2017,Q1,36,5789,6.218690620141648,
Molonglo District,Theft,2017,Q2,57,5789,9.84626014855761,
Molonglo District,Theft,2017,Q3,81,5789,13.992053895318708,
Molonglo District,Theft,2017,Q4,60,5789,10.364484366902747,
Molonglo District,Theft,2018,Q1,27,6591,4.096495220755576,
Molonglo District,Theft,2018,Q2,48,6591,7.282658170232135,
Molonglo District,Theft,2018,Q3,29,6591,4.399939311181915,
Molonglo District,Theft,2018,Q4,23,6591,3.489607039902898,
Molonglo District,Theft,2019,Q1,26,7233,3.594635697497581,
Molonglo District,Theft,2019,Q2,49,7233,6.7745057375915945,
Molonglo District,Theft,2019,Q3,27,7233,3.732890916632103,
Molonglo District,Theft,2019,Q4,61,7233,8.433568367205863,
Molonglo District,Theft,2020,Q1,35,7925,4.416403785488959,
Molonglo District,Theft,2020,Q2,28,7925,3.5331230283911674,
Molonglo District,Theft,2020,Q3,41,7925,5.173501577287066,
Molonglo District,Theft,2020,Q4,57,7925,7.19242902208202,
Molonglo District,Theft,2021,Q1,26,8643,3.008214740252227,
Molonglo District,Theft,2021,Q2,51,8643,5.900728913571676,
Molonglo District,Theft,2021,Q3,25,8643,2.892514173319449,
Molonglo District,Theft,2021,Q4,22,8643,2.545412472521116,
Molonglo District,Theft,2022,Q1,39,9155,4.2599672310213,
Molonglo District,Theft,2022,Q2,49,9155,5.3522665210267615,
Molonglo District,Theft,2022,Q3,26,9155,2.8399781540142,
Molonglo District,Theft,2022,Q4,24,9155,2.621518296013108,
Molonglo District,Theft,2023,Q1,19,9780,1.9427402862985683,
Molonglo District,Theft,2023,Q2,27,9780,2.7607361963190185,
Molonglo District,Theft,2023,Q3,25,9780,2.556237218813906,
Molonglo District,Theft,2023,Q4,25,9780,2.556237218813906,
Molonglo District,Theft,2024,Q1,44,10337,4.256554125955306,
Molonglo District,Theft,2024,Q2,23,10337,2.225016929476637,
Molonglo District,Theft,2024,Q3,20,10337,1.9347973299796848,
Molonglo District,Theft,2024,Q4,28,10337,2.7087162619715586,
Molonglo District,Theft,2025,Q1,46,10916,4.213997801392451,
Molonglo District,Theft,2025,Q2,34,10916,3.11469402711616,
Tuggeranong,Assault,2014,Q1,61,87163,0.6998382341130984,
Tuggeranong,Assault,2014,Q2,53,87163,0.608056170622856,
Tuggeranong,Assault,2014,Q3,41,87163,0.4703830753874924,
Tuggeranong,Assault,2014,Q4,50,87163,0.5736378968140151,
Tuggeranong,Assault,2015,Q1,37,86340,0.4285383368079685,
