Region,Crime,Year,Quarter,Number,Population,Rate,Date,COVID
Inner South,Other,2016,Q3,369,27757,13.29394387001477,2016-07-01,Pre
Inner South,Other,2016,Q4,331,27757,11.92491984004035,2016-10-01,Pre
Inner South,Other,2017,Q1,264,28992,9.105960264900663,2017-01-01,Pre
Inner South,Other,2017,Q2,354,28992,12.210264900662251,2017-04-01,Pre
Inner South,Other,2017,Q3,355,28992,12.244757174392936,2017-07-01,Pre
Inner South,Other,2017,Q4,359,28992,12.382726269315674,2017-10-01,Pre
Inner South,Other,2018,Q1,300,29857,10.047894966004622,2018-01-01,Pre
Inner South,Other,2018,Q2,311,29857,10.416317781424791,2018-04-01,Pre
Inner South,Other,2018,Q3,350,29857,11.722544127005392,2018-07-01,Pre
Inner South,Other,2018,Q4,382,29857,12.794319590045886,2018-10-01,Pre
Inner South,Other,2019,Q1,216,30576,7.06436420722135,2019-01-01,Pre
Inner South,Other,2019,Q2,233,30576,7.620355834641549,2019-04-01,Pre
Inner South,Other,2019,Q3,194,30576,6.344845630559917,2019-07-01,Pre
Inner South,Other,2019,Q4,224,30576,7.326007326007326,2019-10-01,Pre
Inner South,Other,2020,Q1,295,31091,9.488276350069151,2020-01-01,Pre
Inner South,Other,2020,Q2,263,31091,8.45903959345148,2020-04-01,During
Inner South,Other,2020,Q3,324,31091,10.421022160753916,2020-07-01,During
Inner South,Other,2020,Q4,239,31091,7.6871120259882275,2020-10-01,During
Inner South,Other,2021,Q1,265,31498,8.41323258619595,2021-01-01,During
Inner South,Other,2021,Q2,334,31498,10.603847863356403,2021-04-01,During
Inner South,Other,2021,Q3,251,31498,7.968759921264842,2021-07-01,During
Inner South,Other,2021,Q4,224,31498,7.111562638897707,2021-10-01,Post
Inner South,Other,2022,Q1,200,32580,6.138735420503377,2022-01-01,Post
Inner South,Other,2022,Q2,216,32580,6.629834254143646,2022-04-01,Post
Inner South,Other,2022,Q3,238,32580,7.305095150399018,2022-07-01,Post
Inner South,Other,2022,Q4,151,32580,4.634745242480049,2022-10-01,Post
Inner South,Other,2023,Q1,182,33702,5.400272980831998,2023-01-01,Post
Inner South,Other,2023,Q2,125,33702,3.7089786956263726,2023-04-01,Post
Inner South,Other,2023,Q3,121,33702,3.5902913773663285,2023-07-01,Post
Inner South,Other,2023,Q4,150,33702,4.450774434751647,2023-10-01,Post
Inner South,Other,2024,Q1,143,34408,4.156010230179028,2024-01-01,Post
Inner South,Other,2024,Q2,159,34408,4.621018367821437,2024-04-01,Post
Inner South,Other,2024,Q3,121,34408,3.516624040920716,2024-07-01,Post
Inner South,Other,2024,Q4,201,34408,5.841664729132759,2024-10-01,Post
Inner South,Other,2025,Q1,168,34815,4.825506247307196,2025-01-01,Post
Inner South,Other,2025,Q2,152,34815,4.365934223754129,2025-04-01,Post
Inner South,Property Damage,2014,Q1,128,26468,4.836028411666919,2014-01-01,Pre
Inner South,Property Damage,2014,Q2,109,26468,4.11818044431011,2014-04-01,Pre
Inner South,Property Damage,2014,Q3,112,26468,4.231524860208554,2014-07-01,Pre
Inner South,Property Damage,2014,Q4,179,26468,6.762883481940456,2014-10-01,Pre
Inner South,Property Damage,2015,Q1,111,27010,4.10958904109589,2015-01-01,Pre
Inner South,Property Damage,2015,Q2,207,27010,7.663828211773417,2015-04-01,Pre
Inner South,Property Damage,2015,Q3,200,27010,7.404664938911514,2015-07-01,Pre
Inner South,Property Damage,2015,Q4,194,27010,7.182524990744168,2015-10-01,Pre
Inner South,Property Damage,2016,Q1,170,27757,6.124581186727672,2016-01-01,Pre
Inner South,Property Damage,2016,Q2,175,27757,6.30471592751378,2016-04-01,Pre
Inner South,Property Damage,2016,Q3,142,27757,5.115826638325467,2016-07-01,Pre
Inner South,Property Damage,2016,Q4,166,27757,5.9804733940987855,2016-10-01,Pre
Inner South,Property Damage,2017,Q1,193,28992,6.657008830022074,2017-01-01,Pre
Inner South,Property Damage,2017,Q2,210,28992,7.243377483443709,2017-04-01,Pre
Inner South,Property Damage,2017,Q3,137,28992,4.725441501103752,2017-07-01,Pre
Inner South,Property Damage,2017,Q4,157,28992,5.415286975717439,2017-10-01,Pre
Inner South,Property Damage,2018,Q1,160,29857,5.358877315202466,2018-01-01,Pre
Inner South,Property Damage,2018,Q2,113,29857,3.784707103861741,2018-04-01,Pre
Inner South,Property Damage,2018,Q3,201,29857,6.732089627223097,2018-07-01,Pre
Inner South,Property Damage,2018,Q4,133,29857,4.454566768262049,2018-10-01,Pre
Inner South,Property Damage,2019,Q1,155,30576,5.0693354264782835,2019-01-01,Pre
Inner South,Property Damage,2019,Q2,88,30576,2.8780743066457353,2019-04-01,Pre
Inner South,Property Damage,2019,Q3,116,30576,3.793825222396651,2019-07-01,Pre
Inner South,Property Damage,2019,Q4,105,30576,3.434065934065934,2019-10-01,Pre
Inner South,Property Damage,2020,Q1,101,31091,3.248528513074523,2020-01-01,Pre
Inner South,Property Damage,2020,Q2,97,31091,3.1198739184973143,2020-04-01,During
Inner South,Property Damage,2020,Q3,95,31091,3.05554662120871,2020-07-01,During
Inner South,Property Damage,2020,Q4,118,31091,3.7953105400276606,2020-10-01,During
Inner South,Property Damage,2021,Q1,132,31498,4.190742269350435,2021-01-01,During
Inner South,Property Damage,2021,Q2,140,31498,4.444726649311067,2021-04-01,During
Inner South,Property Damage,2021,Q3,113,31498,3.587529366943933,2021-07-01,During
Inner South,Property Damage,2021,Q4,136,31498,4.317734459330751,2021-10-01,Post
Inner South,Property Damage,2022,Q1,147,32580,4.511970534069982,2022-01-01,Post
Inner South,Property Damage,2022,Q2,175,32580,5.371393492940455,2022-04-01,Post
Inner South,Property Damage,2022,Q3,135,32580,4.143646408839779,2022-07-01,Post
Inner South,Property Damage,2022,Q4,85,32580,2.608962553713935,2022-10-01,Post
Inner South,Property Damage,2023,Q1,60,33702,1.7803097739006588,2023-01-01,Post
Inner South,Property Damage,2023,Q2,77,33702,2.2847308765058454,2023-04-01,Post
Inner South,Property Damage,2023,Q3,94,33702,2.789151979111032,2023-07-01,Post
Inner South,Property Damage,2023,Q4,96,33702,2.848495638241054,2023-10-01,Post
Inner South,Property Damage,2024,Q1,82,34408,2.3831667054173447,2024-01-01,Post
Inner South,Property Damage,2024,Q2,44,34408,1.278772378516624,2024-04-01,Post
Inner South,Property Damage,2024,Q3,68,34408,1.976284584980237,2024-07-01,Post
Inner South,Property Damage,2024,Q4,63,34408,1.8309695419669842,2024-10-01,Post
Inner South,Property Damage,2025,Q1,55,34815,1.5797788309636651,2025-01-01,Post
Inner South,Property Damage,2025,Q2,44,34815,1.263823064770932,2025-04-01,Post
Inner South,Robbery,2014,Q1,4,26468,0.15112588786459122,2014-01-01,Pre
Inner South,Robbery,2014,Q2,5,26468,0.188907359830739,2014-04-01,Pre
Inner South,Robbery,2014,Q3,1,26468,0.037781471966147805,2014-07-01,Pre
Inner South,Robbery,2014,Q4,5,26468,0.188907359830739,2014-10-01,Pre
Inner South,Robbery,2015,Q1,2,27010,0.07404664938911514,2015-01-01,Pre
Inner South,Robbery,2015,Q2,7,27010,0.259163272861903,2015-04-01,Pre
Inner South,Robbery,2015,Q3,6,27010,0.22213994816734542,2015-07-01,Pre
Inner South,Robbery,2015,Q4,2,27010,0.07404664938911514,2015-10-01,Pre
Inner South,Robbery,2016,Q1,4,27757,0.1441077926288864,2016-01-01,Pre
Inner South,Robbery,2016,Q2,7,27757,0.25218863710055117,2016-04-01,Pre
Inner South,Robbery,2016,Q3,3,27757,0.1080808444716648,2016-07-01,Pre
Inner South,Robbery,2016,Q4,3,27757,0.1080808444716648,2016-10-01,Pre
Inner South,Robbery,2017,Q1,10,28992,0.34492273730684325,2017-01-01,Pre
Inner South,Robbery,2017,Q2,8,28992,0.2759381898454746,2017-04-01,Pre
Inner South,Robbery,2017,Q3,8,28992,0.2759381898454746,2017-07-01,Pre
Inner South,Robbery,2017,Q4,5,28992,0.17246136865342163,2017-10-01,Pre
Inner South,Robbery,2018,Q1,5,29857,0.16746491610007705,2018-01-01,Pre
Inner South,Robbery,2018,Q2,3,29857,0.10047894966004622,2018-04-01,Pre
Inner South,Robbery,2018,Q3,1,29857,0.033492983220015406,2018-07-01,Pre
Inner South,Robbery,2018,Q4,3,29857,0.10047894966004622,2018-10-01,Pre
Inner South,Robbery,2019,Q1,4,30576,0.13082155939298795,2019-01-01,Pre
Inner South,Robbery,2019,Q2,3,30576,0.09811616954474098,2019-04-01,Pre
Inner South,Robbery,2019,Q3,4,30576,0.13082155939298795,2019-07-01,Pre
Inner South,Robbery,2019,Q4,6,30576,0.19623233908948196,2019-10-01,Pre
Inner South,Robbery,2020,Q1,8,31091,0.2573091891544177,2020-01-01,Pre
Inner South,Robbery,2020,Q2,3,31091,0.09649094593290662,2020-04-01,During
Inner South,Robbery,2020,Q3,2,31091,0.06432729728860442,2020-07-01,During
Inner South,Robbery,2020,Q4,1,31091,0.03216364864430221,2020-10-01,During
Inner South,Robbery,2021,Q1,2,31498,0.0634960949901581,2021-01-01,During
Inner South,Robbery,2021,Q2,6,31498,0.19048828497047432,2021-04-01,During
Inner South,Robbery,2021,Q3,3,31498,0.09524414248523716,2021-07-01,During
Inner South,Robbery,2021,Q4,6,31498,0.19048828497047432,2021-10-01,Post
Inner South,Robbery,2022,Q1,3,32580,0.09208103130755065,2022-01-01,Post
Inner South,Robbery,2022,Q2,1,32580,0.030693677102516883,2022-04-01,Post
Inner South,Robbery,2022,Q3,2,32580,0.061387354205033766,2022-07-01,Post
Inner South,Robbery,2022,Q4,3,32580,0.09208103130755065,2022-10-01,Post
Inner South,Robbery,2023,Q1,7,33702,0.20770280695507687,2023-01-01,Post
Inner South,Robbery,2023,Q2,3,33702,0.08901548869503294,2023-04-01,Post
Inner South,Robbery,2023,Q3,5,33702,0.1483591478250549,2023-07-01,Post
Inner South,Robbery,2023,Q4,2,33702,0.05934365913002196,2023-10-01,Post
Inner South,Robbery,2024,Q1,4,34408,0.11625203441060218,2024-01-01,Post
Inner South,Robbery,2024,Q2,5,34408,0.14531504301325274,2024-04-01,Post
Inner South,Robbery,2024,Q3,2,34408,0.05812601720530109,2024-07-01,Post
Inner South,Robbery,2024,Q4,1,34408,0.029063008602650545,2024-10-01,Post
Inner South,Robbery,2025,Q1,4,34815,0.11489300588826656,2025-01-01,Post
Inner South,Robbery,2025,Q2,2,34815,0.05744650294413328,2025-04-01,Post
Inner South,Sexual Assault,2014,Q1,3,26468,0.1133444158984434,2014-01-01,Pre
Inner South,Sexual Assault,2014,Q2,4,26468,0.15112588786459122,2014-04-01,Pre
Inner South,Sexual Assault,2014,Q3,6,26468,0.2266888317968868,2014-07-01,Pre
Inner South,Sexual Assault,2014,Q4,7,26468,0.2644703037630346,2014-10-01,Pre
Inner South,Sexual Assault,2015,Q1,17,27010,0.6293965198074787,2015-01-01,Pre
Inner South,Sexual Assault,2015,Q2,7,27010,0.259163272861903,2015-04-01,Pre
Inner South,Sexual Assault,2015,Q3,3,27010,0.11106997408367271,2015-07-01,Pre
Inner South,Sexual Assault,2015,Q4,15,27010,0.5553498704183636,2015-10-01,Pre
Inner South,Sexual Assault,2016,Q1,5,27757,0.180134740786108,2016-01-01,Pre
Inner South,Sexual Assault,2016,Q2,3,27757,0.1080808444716648,2016-04-01,Pre
Inner South,Sexual Assault,2016,Q3,17,27757,0.6124581186727672,2016-07-01,Pre
Inner South,Sexual Assault,2016,Q4,16,27757,0.5764311705155456,2016-10-01,Pre
Inner South,Sexual Assault,2017,Q1,7,28992,0.24144591611479027,2017-01-01,Pre
Inner South,Sexual Assault,2017,Q2,12,28992,0.4139072847682119,2017-04-01,Pre
Inner South,Sexual Assault,2017,Q3,19,28992,0.6553532008830022,2017-07-01,Pre
Inner South,Sexual Assault,2017,Q4,18,28992,0.6208609271523179,2017-10-01,Pre
Inner South,Sexual Assault,2018,Q1,12,29857,0.4019157986401849,2018-01-01,Pre
Inner South,Sexual Assault,2018,Q2,5,29857,0.16746491610007705,2018-04-01,Pre
Inner South,Sexual Assault,2018,Q3,7,29857,0.23445088254010785,2018-07-01,Pre
Inner South,Sexual Assault,2018,Q4,8,29857,0.26794386576012325,2018-10-01,Pre
Inner South,Sexual Assault,2019,Q1,9,30576,0.2943485086342229,2019-01-01,Pre
Inner South,Sexual Assault,2019,Q2,13,30576,0.42517006802721086,2019-04-01,Pre
Inner South,Sexual Assault,2019,Q3,22,30576,0.7195185766614338,2019-07-01,Pre
Inner South,Sexual Assault,2019,Q4,16,30576,0.5232862375719518,2019-10-01,Pre
Inner South,Sexual Assault,2020,Q1,18,31091,0.5789456755974397,2020-01-01,Pre
Inner South,Sexual Assault,2020,Q2,6,31091,0.19298189186581324,2020-04-01,During
Inner South,Sexual Assault,2020,Q3,12,31091,0.3859637837316265,2020-07-01,During
Inner South,Sexual Assault,2020,Q4,13,31091,0.4181274323759287,2020-10-01,During
Inner South,Sexual Assault,2021,Q1,10,31498,0.3174804749507905,2021-01-01,During
Inner South,Sexual Assault,2021,Q2,6,31498,0.19048828497047432,2021-04-01,During
Inner South,Sexual Assault,2021,Q3,4,31498,0.1269921899803162,2021-07-01,During
Inner South,Sexual Assault,2021,Q4,5,31498,0.15874023747539526,2021-10-01,Post
Inner South,Sexual Assault,2022,Q1,5,32580,0.1534683855125844,2022-01-01,Post
Inner South,Sexual Assault,2022,Q2,18,32580,0.5524861878453039,2022-04-01,Post
Inner South,Sexual Assault,2022,Q3,13,32580,0.3990178023327195,2022-07-01,Post
Inner South,Sexual Assault,2022,Q4,9,32580,0.27624309392265195,2022-10-01,Post
Inner South,Sexual Assault,2023,Q1,12,33702,0.35606195478013175,2023-01-01,Post
Inner South,Sexual Assault,2023,Q2,14,33702,0.41540561391015374,2023-04-01,Post
Inner South,Sexual Assault,2023,Q3,7,33702,0.20770280695507687,2023-07-01,Post
Inner South,Sexual Assault,2023,Q4,10,33702,0.2967182956501098,2023-10-01,Post
Inner South,Sexual Assault,2024,Q1,8,34408,0.23250406882120436,2024-01-01,Post
Inner South,Sexual Assault,2024,Q2,18,34408,0.5231341548477099,2024-04-01,Post
Inner South,Sexual Assault,2024,Q3,10,34408,0.2906300860265055,2024-07-01,Post
Inner South,Sexual Assault,2024,Q4,17,34408,0.49407114624505927,2024-10-01,Post
Inner South,Sexual Assault,2025,Q1,3,34815,0.08616975441619992,2025-01-01,Post
Inner South,Sexual Assault,2025,Q2,9,34815,0.25850926324859974,2025-04-01,Post
Inner South,TINs,2014,Q1,293,26468,11.069971286081305,2014-01-01,Pre
Inner South,TINs,2014,Q2,342,26468,12.921263412422547,2014-04-01,Pre
Inner South,TINs,2014,Q3,464,26468,17.53060299229258,2014-07-01,Pre
Inner South,TINs,2014,Q4,294,26468,11.107752758047454,2014-10-01,Pre
Inner South,TINs,2015,Q1,224,27010,8.293224731580896,2015-01-01,Pre
Inner South,TINs,2015,Q2,280,27010,10.366530914476119,2015-04-01,Pre
Inner South,TINs,2015,Q3,402,27010,14.883376527212143,2015-07-01,Pre
Inner South,TINs,2015,Q4,217,27010,8.034061458718993,2015-10-01,Pre
Inner South,TINs,2016,Q1,228,27757,8.214144179846524,2016-01-01,Pre
Inner South,TINs,2016,Q2,207,27757,7.4575782685448715,2016-04-01,Pre
Inner South,TINs,2016,Q3,321,27757,11.564650358468134,2016-07-01,Pre
Inner South,TINs,2016,Q4,225,27757,8.10606333537486,2016-10-01,Pre
Inner South,TINs,2017,Q1,199,28992,6.863962472406181,2017-01-01,Pre
Inner South,TINs,2017,Q2,330,28992,11.382450331125828,2017-04-01,Pre
Inner South,TINs,2017,Q3,272,28992,9.381898454746137,2017-07-01,Pre
Inner South,TINs,2017,Q4,215,28992,7.41583885209713,2017-10-01,Pre
Inner South,TINs,2018,Q1,246,29857,8.23927387212379,2018-01-01,Pre
Inner South,TINs,2018,Q2,169,29857,5.660314164182604,2018-04-01,Pre
Inner South,TINs,2018,Q3,256,29857,8.574203704323944,2018-07-01,Pre
Inner South,TINs,2018,Q4,196,29857,6.56462471112302,2018-10-01,Pre
Inner South,TINs,2019,Q1,392,30576,12.820512820512821,2019-01-01,Pre
Inner South,TINs,2019,Q2,216,30576,7.06436420722135,2019-04-01,Pre
Inner South,TINs,2019,Q3,173,30576,5.6580324437467295,2019-07-01,Pre
Inner South,TINs,2019,Q4,237,30576,7.751177394034537,2019-10-01,Pre
Inner South,TINs,2020,Q1,299,31091,9.616930944646361,2020-01-01,Pre
Inner South,TINs,2020,Q2,213,31091,6.8508571612363705,2020-04-01,During
Inner South,TINs,2020,Q3,235,31091,7.558457431411019,2020-07-01,During
Inner South,TINs,2020,Q4,184,31091,5.918111350551606,2020-10-01,During
Inner South,TINs,2021,Q1,117,31498,3.714521556924249,2021-01-01,During
Inner South,TINs,2021,Q2,165,31498,5.238427836688044,2021-04-01,During
Inner South,TINs,2021,Q3,68,31498,2.1588672296653755,2021-07-01,During
Inner South,TINs,2021,Q4,95,31498,3.01606451203251,2021-10-01,Post
Inner South,TINs,2022,Q1,118,32580,3.621853898096992,2022-01-01,Post
Inner South,TINs,2022,Q2,76,32580,2.3327194597912833,2022-04-01,Post
Inner South,TINs,2022,Q3,117,32580,3.5911602209944755,2022-07-01,Post
Inner South,TINs,2022,Q4,99,32580,3.0386740331491713,2022-10-01,Post
Inner South,TINs,2023,Q1,107,33702,3.174885763456175,2023-01-01,Post
Inner South,TINs,2023,Q2,183,33702,5.429944810397009,2023-04-01,Post
Inner South,TINs,2023,Q3,149,33702,4.421102605186636,2023-07-01,Post
Inner South,TINs,2023,Q4,113,33702,3.352916740846241,2023-10-01,Post
Inner South,TINs,2024,Q1,131,34408,3.8072541269472215,2024-01-01,Post
Inner South,TINs,2024,Q2,140,34408,4.068821204371076,2024-04-01,Post
Inner South,TINs,2024,Q3,131,34408,3.8072541269472215,2024-07-01,Post
Inner South,TINs,2024,Q4,201,34408,5.841664729132759,2024-10-01,Post
Inner South,TINs,2025,Q1,242,34815,6.9510268562401265,2025-01-01,Post
Inner South,TINs,2025,Q2,227,34815,6.520178084159127,2025-04-01,Post
Inner South,Theft,2014,Q1,311,26468,11.750037781471967,2014-01-01,Pre
Inner South,Theft,2014,Q2,332,26468,12.54344869276107,2014-04-01,Pre
Inner South,Theft,2014,Q3,297,26468,11.221097173945896,2014-07-01,Pre
Inner South,Theft,2014,Q4,336,26468,12.69457458062566,2014-10-01,Pre
Inner South,Theft,2015,Q1,299,27010,11.069974083672713,2015-01-01,Pre
Inner South,Theft,2015,Q2,478,27010,17.697149203998517,2015-04-01,Pre
Inner South,Theft,2015,Q3,460,27010,17.030729359496483,2015-07-01,Pre
Inner South,Theft,2015,Q4,521,27010,19.289152165864493,2015-10-01,Pre
Inner South,Theft,2016,Q1,365,27757,13.149836077385883,2016-01-01,Pre
Inner South,Theft,2016,Q2,469,27757,16.89663868573693,2016-04-01,Pre
Inner South,Theft,2016,Q3,381,27757,13.72626724790143,2016-07-01,Pre
Inner South,Theft,2016,Q4,391,27757,14.086536729473645,2016-10-01,Pre
Inner South,Theft,2017,Q1,417,28992,14.383278145695364,2017-01-01,Pre
Inner South,Theft,2017,Q2,422,28992,14.555739514348785,2017-04-01,Pre
Inner South,Theft,2017,Q3,360,28992,12.417218543046356,2017-07-01,Pre
Inner South,Theft,2017,Q4,449,28992,15.487030905077262,2017-10-01,Pre
Inner South,Theft,2018,Q1,391,29857,13.095756439026024,2018-01-01,Pre
Inner South,Theft,2018,Q2,436,29857,14.602940683926718,2018-04-01,Pre
Inner South,Theft,2018,Q3,462,29857,15.473758247647119,2018-07-01,Pre
Inner South,Theft,2018,Q4,345,29857,11.555079210905316,2018-10-01,Pre
Inner South,Theft,2019,Q1,358,30576,11.708529565672423,2019-01-01,Pre
Inner South,Theft,2019,Q2,241,30576,7.881998953427525,2019-04-01,Pre
Inner South,Theft,2019,Q3,277,30576,9.059392987964417,2019-07-01,Pre
Inner South,Theft,2019,Q4,308,30576,10.073260073260073,2019-10-01,Pre
Inner South,Theft,2020,Q1,329,31091,10.581840403975427,2020-01-01,Pre
Inner South,Theft,2020,Q2,188,31091,6.046765945128815,2020-04-01,During
Inner South,Theft,2020,Q3,244,31091,7.847930269209739,2020-07-01,During
Inner South,Theft,2020,Q4,273,31091,8.780676079894503,2020-10-01,During
Inner South,Theft,2021,Q1,298,31498,9.460918153533557,2021-01-01,During
Inner South,Theft,2021,Q2,405,31498,12.857959235507016,2021-04-01,During
Inner South,Theft,2021,Q3,272,31498,8.635468918661502,2021-07-01,During
Inner South,Theft,2021,Q4,304,31498,9.651406438504031,2021-10-01,Post
Inner South,Theft,2022,Q1,273,32580,8.37937384898711,2022-01-01,Post
Inner South,Theft,2022,Q2,353,32580,10.83486801718846,2022-04-01,Post
Inner South,Theft,2022,Q3,304,32580,9.330877839165133,2022-07-01,Post
Inner South,Theft,2022,Q4,180,32580,5.524861878453039,2022-10-01,Post
Inner South,Theft,2023,Q1,168,33702,4.984867366921844,2023-01-01,Post
Inner South,Theft,2023,Q2,167,33702,4.9551955373568335,2023-04-01,Post
Inner South,Theft,2023,Q3,226,33702,6.705833481692482,2023-07-01,Post
Inner South,Theft,2023,Q4,209,33702,6.201412379087295,2023-10-01,Post
Inner South,Theft,2024,Q1,231,34408,6.713554987212276,2024-01-01,Post
Inner South,Theft,2024,Q2,150,34408,4.3594512903975815,2024-04-01,Post
Inner South,Theft,2024,Q3,166,34408,4.82445942803999,2024-07-01,Post
Inner South,Theft,2024,Q4,155,34408,4.504766333410834,2024-10-01,Post
Inner South,Theft,2025,Q1,206,34815,5.916989803245728,2025-01-01,Post
Inner South,Theft,2025,Q2,169,34815,4.8542294987792625,2025-04-01,Post
Molonglo District,All Crime,2014,Q1,13,1065,12.206572769953052,2014-01-01,Pre
Molonglo District,All Crime,2014,Q2,14,1065,13.145539906103288,2014-04-01,Pre
Molonglo District,All Crime,2014,Q3,28,1065,26.291079812206576,2014-07-01,Pre
Molonglo District,All Crime,2014,Q4,17,1065,15.962441314553992,2014-10-01,Pre
Molonglo District,All Crime,2015,Q1,48,3098,15.493867010974823,2015-01-01,Pre
Molonglo District,All Crime,2015,Q2,47,3098,15.171078114912847,2015-04-01,Pre
Molonglo District,All Crime,2015,Q3,118,3098,38.08908973531311,2015-07-01,Pre
Molonglo District,All Crime,2015,Q4,72,3098,23.240800516462233,2015-10-01,Pre
Molonglo District,All Crime,2016,Q1,79,4579,17.252675256606246,2016-01-01,Pre
Molonglo District,All Crime,2016,Q2,110,4579,24.022712382616294,2016-04-01,Pre
Molonglo District,All Crime,2016,Q3,140,4579,30.57436121423892,2016-07-01,Pre
Molonglo District,All Crime,2016,Q4,69,4579,15.068792312732038,2016-10-01,Pre
Molonglo District,All Crime,2017,Q1,125,5789,21.592675764380722,2017-01-01,Pre
Molonglo District,All Crime,2017,Q2,129,5789,22.283641388840906,2017-04-01,Pre
Molonglo District,All Crime,2017,Q3,210,5789,36.27569528415962,2017-07-01,Pre
Molonglo District,All Crime,2017,Q4,163,5789,28.156849196752464,2017-10-01,Pre
Molonglo District,All Crime,2018,Q1,77,6591,11.68259748141405,2018-01-01,Pre
Molonglo District,All Crime,2018,Q2,130,6591,19.72386587771203,2018-04-01,Pre
Molonglo District,All Crime,2018,Q3,104,6591,15.779092702169624,2018-07-01,Pre
Molonglo District,All Crime,2018,Q4,82,6591,12.441207707479897,2018-10-01,Pre
Molonglo District,All Crime,2019,Q1,83,7233,11.475183188165353,2019-01-01,Pre
Molonglo District,All Crime,2019,Q2,139,7233,19.217475459698605,2019-04-01,Pre
Molonglo District,All Crime,2019,Q3,93,7233,12.857735379510578,2019-07-01,Pre
Molonglo District,All Crime,2019,Q4,155,7233,21.429558965850962,2019-10-01,Pre
Molonglo District,All Crime,2020,Q1,124,7925,15.646687697160884,2020-01-01,Pre
Molonglo District,All Crime,2020,Q2,82,7925,10.347003154574132,2020-04-01,During
Molonglo District,All Crime,2020,Q3,107,7925,13.501577287066246,2020-07-01,During
Molonglo District,All Crime,2020,Q4,128,7925,16.15141955835962,2020-10-01,During
Molonglo District,All Crime,2021,Q1,106,8643,12.264260094874464,2021-01-01,During
Molonglo District,All Crime,2021,Q2,121,8643,13.999768598866133,2021-04-01,During
Molonglo District,All Crime,2021,Q3,77,8643,8.908943653823902,2021-07-01,During
Molonglo District,All Crime,2021,Q4,80,8643,9.256045354622238,2021-10-01,Post
Molonglo District,All Crime,2022,Q1,108,9155,11.796832332058985,2022-01-01,Post
Molonglo District,All Crime,2022,Q2,95,9155,10.376843255051885,2022-04-01,Post
Molonglo District,All Crime,2022,Q3,72,9155,7.864554888039323,2022-07-01,Post
Molonglo District,All Crime,2022,Q4,82,9155,8.956854178044784,2022-10-01,Post
Molonglo District,All Crime,2023,Q1,74,9780,7.566462167689162,2023-01-01,Post
Molonglo District,All Crime,2023,Q2,82,9780,8.384458077709612,2023-04-01,Post
Molonglo District,All Crime,2023,Q3,87,9780,8.895705521472394,2023-07-01,Post
Molonglo District,All Crime,2023,Q4,106,9780,10.838445807770961,2023-10-01,Post
Molonglo District,All Crime,2024,Q1,115,10337,11.125084647383186,2024-01-01,Post
Molonglo District,All Crime,2024,Q2,80,10337,7.739189319918738,2024-04-01,Post
Molonglo District,All Crime,2024,Q3,82,10337,7.932669052916707,2024-07-01,Post
Molonglo District,All Crime,2024,Q4,127,10337,12.285963045370998,2024-10-01,Post
Molonglo District,All Crime,2025,Q1,133,10916,12.183950164895565,2025-01-01,Post
Molonglo District,All Crime,2025,Q2,95,10916,8.702821546353976,2025-04-01,Post
Molonglo District,Assault,2014,Q1,0,1065,0.0,2014-01-01,Pre
Molonglo District,Assault,2014,Q2,0,1065,0.0,2014-04-01,Pre
Molonglo District,Assault,2014,Q3,6,1065,5.633802816901409,2014-07-01,Pre
Molonglo District,Assault,2014,Q4,0,1065,0.0,2014-10-01,Pre
Molonglo District,Assault,2015,Q1,0,3098,0.0,2015-01-01,Pre
Molonglo District,Assault,2015,Q2,0,3098,0.0,2015-04-01,Pre
Molonglo District,Assault,2015,Q3,0,3098,0.0,2015-07-01,Pre
Molonglo District,Assault,2015,Q4,0,3098,0.0,2015-10-01,Pre
Molonglo District,Assault,2016,Q1,0,4579,0.0,2016-01-01,Pre
Molonglo District,Assault,2016,Q2,2,4579,0.4367765887748417,2016-04-01,Pre
Molonglo District,Assault,2016,Q3,1,4579,0.21838829438742086,2016-07-01,Pre
Molonglo District,Assault,2016,Q4,0,4579,0.0,2016-10-01,Pre
Molonglo District,Assault,2017,Q1,0,5789,0.0,2017-01-01,Pre
Molonglo District,Assault,2017,Q2,2,5789,0.3454828122300916,2017-04-01,Pre
Molonglo District,Assault,2017,Q3,1,5789,0.1727414061150458,2017-07-01,Pre
Molonglo District,Assault,2017,Q4,5,5789,0.8637070305752289,2017-10-01,Pre
Molonglo District,Assault,2018,Q1,0,6591,0.0,2018-01-01,Pre
Molonglo District,Assault,2018,Q2,1,6591,0.15172204521316948,2018-04-01,Pre
Molonglo District,Assault,2018,Q3,0,6591,0.0,2018-07-01,Pre
Molonglo District,Assault,2018,Q4,0,6591,0.0,2018-10-01,Pre
Molonglo District,Assault,2019,Q1,2,7233,0.27651043826904464,2019-01-01,Pre
Molonglo District,Assault,2019,Q2,2,7233,0.27651043826904464,2019-04-01,Pre
Molonglo District,Assault,2019,Q3,1,7233,0.13825521913452232,2019-07-01,Pre
Molonglo District,Assault,2019,Q4,2,7233,0.27651043826904464,2019-10-01,Pre
Molonglo District,Assault,2020,Q1,3,7925,0.37854889589905366,2020-01-01,Pre
Molonglo District,Assault,2020,Q2,0,7925,0.0,2020-04-01,During
Molonglo District,Assault,2020,Q3,6,7925,0.7570977917981073,2020-07-01,During
Molonglo District,Assault,2020,Q4,2,7925,0.25236593059936907,2020-10-01,During
