Region,Suburb,Year,Quarter,Crime,Number,Population,Rate,Date,COVID
Belconnen,Evatt,2023,Q1,Burglary,4,5525,0.7239819004524887,2023-01-01,Post
Belconnen,Evatt,2023,Q2,Burglary,5,5525,0.9049773755656108,2023-04-01,Post
Belconnen,Evatt,2023,Q3,Burglary,1,5525,0.18099547511312217,2023-07-01,Post
Belconnen,Evatt,2023,Q4,Burglary,3,5525,0.5429864253393665,2023-10-01,Post
Belconnen,Evatt,2024,Q1,Burglary,4,5508,0.7262164124909223,2024-01-01,Post
Belconnen,Evatt,2024,Q2,Burglary,3,5508,0.5446623093681917,2024-04-01,Post
Belconnen,Evatt,2024,Q3,Burglary,2,5508,0.36310820624546114,2024-07-01,Post
Belconnen,Evatt,2024,Q4,Burglary,7,5508,1.270878721859114,2024-10-01,Post
Belconnen,Evatt,2025,Q1,Burglary,3,5549,0.5406379527842854,2025-01-01,Post
Belconnen,Evatt,2025,Q2,Burglary,3,5549,0.5406379527842854,2025-04-01,Post
Belconnen,Evatt,2014,Q1,CINs,0,5379,0.0,2014-01-01,Pre
Belconnen,Evatt,2014,Q2,CINs,1,5379,0.18590816136828409,2014-04-01,Pre
Belconnen,Evatt,2014,Q3,CINs,0,5379,0.0,2014-07-01,Pre
Belconnen,Evatt,2014,Q4,CINs,0,5379,0.0,2014-10-01,Pre
Belconnen,Evatt,2015,Q1,CINs,0,5354,0.0,2015-01-01,Pre
Belconnen,Evatt,2015,Q2,CINs,0,5354,0.0,2015-04-01,Pre
Belconnen,Evatt,2015,Q3,CINs,0,5354,0.0,2015-07-01,Pre
Belconnen,Evatt,2015,Q4,CINs,0,5354,0.0,2015-10-01,Pre
Belconnen,Evatt,2016,Q1,CINs,0,5366,0.0,2016-01-01,Pre
Belconnen,Evatt,2016,Q2,CINs,0,5366,0.0,2016-04-01,Pre
Belconnen,Evatt,2016,Q3,CINs,0,5366,0.0,2016-07-01,Pre
Belconnen,Evatt,2016,Q4,CINs,0,5366,0.0,2016-10-01,Pre
Belconnen,Evatt,2017,Q1,CINs,0,5435,0.0,2017-01-01,Pre
Belconnen,Evatt,2017,Q2,CINs,0,5435,0.0,2017-04-01,Pre
Belconnen,Evatt,2017,Q3,CINs,0,5435,0.0,2017-07-01,Pre
Belconnen,Evatt,2017,Q4,CINs,0,5435,0.0,2017-10-01,Pre
Belconnen,Evatt,2018,Q1,CINs,0,5479,0.0,2018-01-01,Pre
Belconnen,Evatt,2018,Q2,CINs,0,5479,0.0,2018-04-01,Pre
Belconnen,Evatt,2018,Q3,CINs,0,5479,0.0,2018-07-01,Pre
Belconnen,Evatt,2018,Q4,CINs,0,5479,0.0,2018-10-01,Pre
Belconnen,Evatt,2019,Q1,CINs,0,5487,0.0,2019-01-01,Pre
Belconnen,Evatt,2019,Q2,CINs,0,5487,0.0,2019-04-01,Pre
Belconnen,Evatt,2019,Q3,CINs,0,5487,0.0,2019-07-01,Pre
Belconnen,Evatt,2019,Q4,CINs,0,5487,0.0,2019-10-01,Pre
Belconnen,Evatt,2020,Q1,CINs,0,5475,0.0,2020-01-01,Pre
Belconnen,Evatt,2020,Q2,CINs,0,5475,0.0,2020-04-01,During
Belconnen,Evatt,2020,Q3,CINs,0,5475,0.0,2020-07-01,During
Belconnen,Evatt,2020,Q4,CINs,0,5475,0.0,2020-10-01,During
Belconnen,Evatt,2021,Q1,CINs,0,5494,0.0,2021-01-01,During
Belconnen,Evatt,2021,Q2,CINs,0,5494,0.0,2021-04-01,During
Belconnen,Evatt,2021,Q3,CINs,3,5494,0.5460502366217692,2021-07-01,During
Belconnen,Evatt,2021,Q4,CINs,0,5494,0.0,2021-10-01,Post
Belconnen,Evatt,2022,Q1,CINs,0,5496,0.0,2022-01-01,Post
Belconnen,Evatt,2022,Q2,CINs,0,5496,0.0,2022-04-01,Post
Belconnen,Evatt,2022,Q3,CINs,0,5496,0.0,2022-07-01,Post
Belconnen,Evatt,2022,Q4,CINs,0,5496,0.0,2022-10-01,Post
Belconnen,Evatt,2023,Q1,CINs,0,5525,0.0,2023-01-01,Post
Belconnen,Evatt,2023,Q2,CINs,0,5525,0.0,2023-04-01,Post
Belconnen,Evatt,2023,Q3,CINs,0,5525,0.0,2023-07-01,Post
Belconnen,Evatt,2023,Q4,CINs,0,5525,0.0,2023-10-01,Post
Belconnen,Evatt,2024,Q1,CINs,0,5508,0.0,2024-01-01,Post
Belconnen,Evatt,2024,Q2,CINs,0,5508,0.0,2024-04-01,Post
Belconnen,Evatt,2024,Q3,CINs,0,5508,0.0,2024-07-01,Post
Belconnen,Evatt,2024,Q4,CINs,0,5508,0.0,2024-10-01,Post
Belconnen,Evatt,2025,Q1,CINs,0,5549,0.0,2025-01-01,Post
Belconnen,Evatt,2025,Q2,CINs,0,5549,0.0,2025-04-01,Post
Belconnen,Evatt,2014,Q1,Family Violence,4,5379,0.7436326454731363,2014-01-01,Pre
Belconnen,Evatt,2014,Q2,Family Violence,3,5379,0.5577244841048522,2014-04-01,Pre
Belconnen,Evatt,2014,Q3,Family Violence,0,5379,0.0,2014-07-01,Pre
Belconnen,Evatt,2014,Q4,Family Violence,3,5379,0.5577244841048522,2014-10-01,Pre
Belconnen,Evatt,2015,Q1,Family Violence,5,5354,0.9338812103100486,2015-01-01,Pre
Belconnen,Evatt,2015,Q2,Family Violence,2,5354,0.3735524841240194,2015-04-01,Pre
Belconnen,Evatt,2015,Q3,Family Violence,6,5354,1.1206574523720583,2015-07-01,Pre
Belconnen,Evatt,2015,Q4,Family Violence,3,5354,0.5603287261860291,2015-10-01,Pre
Belconnen,Evatt,2016,Q1,Family Violence,9,5366,1.6772269847185988,2016-01-01,Pre
Belconnen,Evatt,2016,Q2,Family Violence,1,5366,0.18635855385762207,2016-04-01,Pre
Belconnen,Evatt,2016,Q3,Family Violence,0,5366,0.0,2016-07-01,Pre
Belconnen,Evatt,2016,Q4,Family Violence,5,5366,0.9317927692881104,2016-10-01,Pre
Belconnen,Evatt,2017,Q1,Family Violence,2,5435,0.3679852805887765,2017-01-01,Pre
Belconnen,Evatt,2017,Q2,Family Violence,2,5435,0.3679852805887765,2017-04-01,Pre
Belconnen,Evatt,2017,Q3,Family Violence,5,5435,0.9199632014719412,2017-07-01,Pre
Belconnen,Evatt,2017,Q4,Family Violence,3,5435,0.5519779208831647,2017-10-01,Pre
Belconnen,Evatt,2018,Q1,Family Violence,3,5479,0.5475451724767293,2018-01-01,Pre
Belconnen,Evatt,2018,Q2,Family Violence,3,5479,0.5475451724767293,2018-04-01,Pre
Belconnen,Evatt,2018,Q3,Family Violence,2,5479,0.36503011498448623,2018-07-01,Pre
Belconnen,Evatt,2018,Q4,Family Violence,6,5479,1.0950903449534586,2018-10-01,Pre
Belconnen,Evatt,2019,Q1,Family Violence,5,5487,0.911244760342628,2019-01-01,Pre
Belconnen,Evatt,2019,Q2,Family Violence,1,5487,0.1822489520685256,2019-04-01,Pre
Belconnen,Evatt,2019,Q3,Family Violence,3,5487,0.5467468562055768,2019-07-01,Pre
Belconnen,Evatt,2019,Q4,Family Violence,1,5487,0.1822489520685256,2019-10-01,Pre
Belconnen,Evatt,2020,Q1,Family Violence,2,5475,0.36529680365296807,2020-01-01,Pre
Belconnen,Evatt,2020,Q2,Family Violence,4,5475,0.7305936073059361,2020-04-01,During
Belconnen,Evatt,2020,Q3,Family Violence,3,5475,0.5479452054794521,2020-07-01,During
Belconnen,Evatt,2020,Q4,Family Violence,5,5475,0.9132420091324202,2020-10-01,During
Belconnen,Evatt,2021,Q1,Family Violence,4,5494,0.728066982162359,2021-01-01,During
Belconnen,Evatt,2021,Q2,Family Violence,2,5494,0.3640334910811795,2021-04-01,During
Belconnen,Evatt,2021,Q3,Family Violence,5,5494,0.9100837277029488,2021-07-01,During
Belconnen,Evatt,2021,Q4,Family Violence,1,5494,0.18201674554058975,2021-10-01,Post
Belconnen,Evatt,2022,Q1,Family Violence,1,5496,0.1819505094614265,2022-01-01,Post
Belconnen,Evatt,2022,Q2,Family Violence,1,5496,0.1819505094614265,2022-04-01,Post
Belconnen,Evatt,2022,Q3,Family Violence,1,5496,0.1819505094614265,2022-07-01,Post
Belconnen,Evatt,2022,Q4,Family Violence,4,5496,0.727802037845706,2022-10-01,Post
Belconnen,Evatt,2023,Q1,Family Violence,4,5525,0.7239819004524887,2023-01-01,Post
Belconnen,Evatt,2023,Q2,Family Violence,10,5525,1.8099547511312215,2023-04-01,Post
Belconnen,Evatt,2023,Q3,Family Violence,0,5525,0.0,2023-07-01,Post
Belconnen,Evatt,2023,Q4,Family Violence,4,5525,0.7239819004524887,2023-10-01,Post
Belconnen,Evatt,2024,Q1,Family Violence,4,5508,0.7262164124909223,2024-01-01,Post
Belconnen,Evatt,2024,Q2,Family Violence,5,5508,0.9077705156136529,2024-04-01,Post
Belconnen,Evatt,2024,Q3,Family Violence,1,5508,0.18155410312273057,2024-07-01,Post
Belconnen,Evatt,2024,Q4,Family Violence,0,5508,0.0,2024-10-01,Post
Belconnen,Evatt,2025,Q1,Family Violence,3,5549,0.5406379527842854,2025-01-01,Post
Belconnen,Evatt,2025,Q2,Family Violence,2,5549,0.36042530185619026,2025-04-01,Post
Belconnen,Evatt,2014,Q1,Homicide,0,5379,0.0,2014-01-01,Pre
Belconnen,Evatt,2014,Q2,Homicide,0,5379,0.0,2014-04-01,Pre
Belconnen,Evatt,2014,Q3,Homicide,0,5379,0.0,2014-07-01,Pre
Belconnen,Evatt,2014,Q4,Homicide,0,5379,0.0,2014-10-01,Pre
Belconnen,Evatt,2015,Q1,Homicide,0,5354,0.0,2015-01-01,Pre
Belconnen,Evatt,2015,Q2,Homicide,0,5354,0.0,2015-04-01,Pre
Belconnen,Evatt,2015,Q3,Homicide,1,5354,0.1867762420620097,2015-07-01,Pre
Belconnen,Evatt,2015,Q4,Homicide,1,5354,0.1867762420620097,2015-10-01,Pre
Belconnen,Evatt,2016,Q1,Homicide,0,5366,0.0,2016-01-01,Pre
Belconnen,Evatt,2016,Q2,Homicide,0,5366,0.0,2016-04-01,Pre
Belconnen,Evatt,2016,Q3,Homicide,0,5366,0.0,2016-07-01,Pre
Belconnen,Evatt,2016,Q4,Homicide,0,5366,0.0,2016-10-01,Pre
Belconnen,Evatt,2017,Q1,Homicide,0,5435,0.0,2017-01-01,Pre
Belconnen,Evatt,2017,Q2,Homicide,0,5435,0.0,2017-04-01,Pre
Belconnen,Evatt,2017,Q3,Homicide,0,5435,0.0,2017-07-01,Pre
Belconnen,Evatt,2017,Q4,Homicide,0,5435,0.0,2017-10-01,Pre
Belconnen,Evatt,2018,Q1,Homicide,0,5479,0.0,2018-01-01,Pre
Belconnen,Evatt,2018,Q2,Homicide,0,5479,0.0,2018-04-01,Pre
Belconnen,Evatt,2018,Q3,Homicide,0,5479,0.0,2018-07-01,Pre
Belconnen,Evatt,2018,Q4,Homicide,0,5479,0.0,2018-10-01,Pre
Belconnen,Evatt,2019,Q1,Homicide,0,5487,0.0,2019-01-01,Pre
Belconnen,Evatt,2019,Q2,Homicide,0,5487,0.0,2019-04-01,Pre
Belconnen,Evatt,2019,Q3,Homicide,0,5487,0.0,2019-07-01,Pre
Belconnen,Evatt,2019,Q4,Homicide,0,5487,0.0,2019-10-01,Pre
Belconnen,Evatt,2020,Q1,Homicide,0,5475,0.0,2020-01-01,Pre
Belconnen,Evatt,2020,Q2,Homicide,0,5475,0.0,2020-04-01,During
Belconnen,Evatt,2020,Q3,Homicide,0,5475,0.0,2020-07-01,During
Belconnen,Evatt,2020,Q4,Homicide,0,5475,0.0,2020-10-01,During
Belconnen,Evatt,2021,Q1,Homicide,0,5494,0.0,2021-01-01,During
Belconnen,Evatt,2021,Q2,Homicide,0,5494,0.0,2021-04-01,During
Belconnen,Evatt,2021,Q3,Homicide,0,5494,0.0,2021-07-01,During
Belconnen,Evatt,2021,Q4,Homicide,0,5494,0.0,2021-10-01,Post
Belconnen,Evatt,2022,Q1,Homicide,0,5496,0.0,2022-01-01,Post
Belconnen,Evatt,2022,Q2,Homicide,0,5496,0.0,2022-04-01,Post
Belconnen,Evatt,2022,Q3,Homicide,0,5496,0.0,2022-07-01,Post
Belconnen,Evatt,2022,Q4,Homicide,0,5496,0.0,2022-10-01,Post
Belconnen,Evatt,2023,Q1,Homicide,0,5525,0.0,2023-01-01,Post
Belconnen,Evatt,2023,Q2,Homicide,0,5525,0.0,2023-04-01,Post
Belconnen,Evatt,2023,Q3,Homicide,0,5525,0.0,2023-07-01,Post
Belconnen,Evatt,2023,Q4,Homicide,0,5525,0.0,2023-10-01,Post
Belconnen,Evatt,2024,Q1,Homicide,0,5508,0.0,2024-01-01,Post
Belconnen,Evatt,2024,Q2,Homicide,0,5508,0.0,2024-04-01,Post
Belconnen,Evatt,2024,Q3,Homicide,0,5508,0.0,2024-07-01,Post
Belconnen,Evatt,2024,Q4,Homicide,0,5508,0.0,2024-10-01,Post
Belconnen,Evatt,2025,Q1,Homicide,0,5549,0.0,2025-01-01,Post
Belconnen,Evatt,2025,Q2,Homicide,0,5549,0.0,2025-04-01,Post
Belconnen,Evatt,2014,Q1,Other,17,5379,3.1604387432608294,2014-01-01,Pre
Belconnen,Evatt,2014,Q2,Other,25,5379,4.647704034207102,2014-04-01,Pre
Belconnen,Evatt,2014,Q3,Other,14,5379,2.6027142591559773,2014-07-01,Pre
Belconnen,Evatt,2014,Q4,Other,14,5379,2.6027142591559773,2014-10-01,Pre
Belconnen,Evatt,2015,Q1,Other,19,5354,3.5487485991781846,2015-01-01,Pre
Belconnen,Evatt,2015,Q2,Other,9,5354,1.6809861785580873,2015-04-01,Pre
Belconnen,Evatt,2015,Q3,Other,8,5354,1.4942099364960777,2015-07-01,Pre
Belconnen,Evatt,2015,Q4,Other,15,5354,2.801643630930146,2015-10-01,Pre
Belconnen,Evatt,2016,Q1,Other,10,5366,1.8635855385762208,2016-01-01,Pre
Belconnen,Evatt,2016,Q2,Other,25,5366,4.658963846440552,2016-04-01,Pre
Belconnen,Evatt,2016,Q3,Other,20,5366,3.7271710771524416,2016-07-01,Pre
Belconnen,Evatt,2016,Q4,Other,16,5366,2.981736861721953,2016-10-01,Pre
Belconnen,Evatt,2017,Q1,Other,29,5435,5.335786568537259,2017-01-01,Pre
Belconnen,Evatt,2017,Q2,Other,28,5435,5.151793928242871,2017-04-01,Pre
Belconnen,Evatt,2017,Q3,Other,12,5435,2.2079116835326587,2017-07-01,Pre
Belconnen,Evatt,2017,Q4,Other,10,5435,1.8399264029438824,2017-10-01,Pre
Belconnen,Evatt,2018,Q1,Other,8,5479,1.460120459937945,2018-01-01,Pre
Belconnen,Evatt,2018,Q2,Other,11,5479,2.007665632414674,2018-04-01,Pre
Belconnen,Evatt,2018,Q3,Other,12,5479,2.190180689906917,2018-07-01,Pre
Belconnen,Evatt,2018,Q4,Other,50,5479,9.125752874612155,2018-10-01,Pre
Belconnen,Evatt,2019,Q1,Other,24,5487,4.373974849644615,2019-01-01,Pre
Belconnen,Evatt,2019,Q2,Other,14,5487,2.5514853289593584,2019-04-01,Pre
Belconnen,Evatt,2019,Q3,Other,8,5487,1.4579916165482047,2019-07-01,Pre
Belconnen,Evatt,2019,Q4,Other,8,5487,1.4579916165482047,2019-10-01,Pre
Belconnen,Evatt,2020,Q1,Other,17,5475,3.1050228310502286,2020-01-01,Pre
Belconnen,Evatt,2020,Q2,Other,25,5475,4.566210045662101,2020-04-01,During
Belconnen,Evatt,2020,Q3,Other,13,5475,2.3744292237442925,2020-07-01,During
Belconnen,Evatt,2020,Q4,Other,15,5475,2.7397260273972606,2020-10-01,During
Belconnen,Evatt,2021,Q1,Other,16,5494,2.912267928649436,2021-01-01,During
Belconnen,Evatt,2021,Q2,Other,8,5494,1.456133964324718,2021-04-01,During
Belconnen,Evatt,2021,Q3,Other,18,5494,3.2763014197306153,2021-07-01,During
Belconnen,Evatt,2021,Q4,Other,26,5494,4.732435384055333,2021-10-01,Post
Belconnen,Evatt,2022,Q1,Other,7,5496,1.2736535662299853,2022-01-01,Post
Belconnen,Evatt,2022,Q2,Other,9,5496,1.6375545851528384,2022-04-01,Post
Belconnen,Evatt,2022,Q3,Other,15,5496,2.729257641921397,2022-07-01,Post
Belconnen,Evatt,2022,Q4,Other,7,5496,1.2736535662299853,2022-10-01,Post
Belconnen,Evatt,2023,Q1,Other,16,5525,2.8959276018099547,2023-01-01,Post
Belconnen,Evatt,2023,Q2,Other,16,5525,2.8959276018099547,2023-04-01,Post
Belconnen,Evatt,2023,Q3,Other,4,5525,0.7239819004524887,2023-07-01,Post
Belconnen,Evatt,2023,Q4,Other,12,5525,2.171945701357466,2023-10-01,Post
Belconnen,Evatt,2024,Q1,Other,9,5508,1.6339869281045751,2024-01-01,Post
Belconnen,Evatt,2024,Q2,Other,15,5508,2.7233115468409586,2024-04-01,Post
Belconnen,Evatt,2024,Q3,Other,9,5508,1.6339869281045751,2024-07-01,Post
Belconnen,Evatt,2024,Q4,Other,9,5508,1.6339869281045751,2024-10-01,Post
Belconnen,Evatt,2025,Q1,Other,7,5549,1.261488556496666,2025-01-01,Post
Belconnen,Evatt,2025,Q2,Other,11,5549,1.9823391602090465,2025-04-01,Post
Belconnen,Evatt,2014,Q1,Property Damage,7,5379,1.3013571295779887,2014-01-01,Pre
Belconnen,Evatt,2014,Q2,Property Damage,7,5379,1.3013571295779887,2014-04-01,Pre
Belconnen,Evatt,2014,Q3,Property Damage,3,5379,0.5577244841048522,2014-07-01,Pre
Belconnen,Evatt,2014,Q4,Property Damage,7,5379,1.3013571295779887,2014-10-01,Pre
Belconnen,Evatt,2015,Q1,Property Damage,3,5354,0.5603287261860291,2015-01-01,Pre
Belconnen,Evatt,2015,Q2,Property Damage,7,5354,1.3074336944340679,2015-04-01,Pre
Belconnen,Evatt,2015,Q3,Property Damage,9,5354,1.6809861785580873,2015-07-01,Pre
Belconnen,Evatt,2015,Q4,Property Damage,11,5354,2.054538662682107,2015-10-01,Pre
Belconnen,Evatt,2016,Q1,Property Damage,7,5366,1.3045098770033545,2016-01-01,Pre
Belconnen,Evatt,2016,Q2,Property Damage,11,5366,2.049944092433843,2016-04-01,Pre
Belconnen,Evatt,2016,Q3,Property Damage,7,5366,1.3045098770033545,2016-07-01,Pre
Belconnen,Evatt,2016,Q4,Property Damage,6,5366,1.1181513231457325,2016-10-01,Pre
Belconnen,Evatt,2017,Q1,Property Damage,10,5435,1.8399264029438824,2017-01-01,Pre
Belconnen,Evatt,2017,Q2,Property Damage,11,5435,2.0239190432382705,2017-04-01,Pre
Belconnen,Evatt,2017,Q3,Property Damage,12,5435,2.2079116835326587,2017-07-01,Pre
Belconnen,Evatt,2017,Q4,Property Damage,10,5435,1.8399264029438824,2017-10-01,Pre
Belconnen,Evatt,2018,Q1,Property Damage,10,5479,1.825150574922431,2018-01-01,Pre
Belconnen,Evatt,2018,Q2,Property Damage,18,5479,3.2852710348603757,2018-04-01,Pre
Belconnen,Evatt,2018,Q3,Property Damage,9,5479,1.6426355174301879,2018-07-01,Pre
Belconnen,Evatt,2018,Q4,Property Damage,8,5479,1.460120459937945,2018-10-01,Pre
Belconnen,Evatt,2019,Q1,Property Damage,7,5487,1.2757426644796792,2019-01-01,Pre
Belconnen,Evatt,2019,Q2,Property Damage,14,5487,2.5514853289593584,2019-04-01,Pre
Belconnen,Evatt,2019,Q3,Property Damage,11,5487,2.0047384727537816,2019-07-01,Pre
Belconnen,Evatt,2019,Q4,Property Damage,5,5487,0.911244760342628,2019-10-01,Pre
Belconnen,Evatt,2020,Q1,Property Damage,4,5475,0.7305936073059361,2020-01-01,Pre
Belconnen,Evatt,2020,Q2,Property Damage,4,5475,0.7305936073059361,2020-04-01,During
Belconnen,Evatt,2020,Q3,Property Damage,6,5475,1.0958904109589043,2020-07-01,During
Belconnen,Evatt,2020,Q4,Property Damage,2,5475,0.36529680365296807,2020-10-01,During
Belconnen,Evatt,2021,Q1,Property Damage,12,5494,2.184200946487077,2021-01-01,During
Belconnen,Evatt,2021,Q2,Property Damage,7,5494,1.274117218784128,2021-04-01,During
Belconnen,Evatt,2021,Q3,Property Damage,4,5494,0.728066982162359,2021-07-01,During
Belconnen,Evatt,2021,Q4,Property Damage,8,5494,1.456133964324718,2021-10-01,Post
Belconnen,Evatt,2022,Q1,Property Damage,4,5496,0.727802037845706,2022-01-01,Post
Belconnen,Evatt,2022,Q2,Property Damage,8,5496,1.455604075691412,2022-04-01,Post
Belconnen,Evatt,2022,Q3,Property Damage,10,5496,1.8195050946142648,2022-07-01,Post
Belconnen,Evatt,2022,Q4,Property Damage,11,5496,2.0014556040756912,2022-10-01,Post
Belconnen,Evatt,2023,Q1,Property Damage,3,5525,0.5429864253393665,2023-01-01,Post
Belconnen,Evatt,2023,Q2,Property Damage,6,5525,1.085972850678733,2023-04-01,Post
Belconnen,Evatt,2023,Q3,Property Damage,4,5525,0.7239819004524887,2023-07-01,Post
Belconnen,Evatt,2023,Q4,Property Damage,5,5525,0.9049773755656108,2023-10-01,Post
Belconnen,Evatt,2024,Q1,Property Damage,7,5508,1.270878721859114,2024-01-01,Post
Belconnen,Evatt,2024,Q2,Property Damage,7,5508,1.270878721859114,2024-04-01,Post
Belconnen,Evatt,2024,Q3,Property Damage,2,5508,0.36310820624546114,2024-07-01,Post
Belconnen,Evatt,2024,Q4,Property Damage,3,5508,0.5446623093681917,2024-10-01,Post
Belconnen,Evatt,2025,Q1,Property Damage,8,5549,1.441701207424761,2025-01-01,Post
Belconnen,Evatt,2025,Q2,Property Damage,8,5549,1.441701207424761,2025-04-01,Post
Belconnen,Evatt,2014,Q1,Robbery,0,5379,0.0,2014-01-01,Pre
Belconnen,Evatt,2014,Q2,Robbery,0,5379,0.0,2014-04-01,Pre
Belconnen,Evatt,2014,Q3,Robbery,0,5379,0.0,2014-07-01,Pre
Belconnen,Evatt,2014,Q4,Robbery,0,5379,0.0,2014-10-01,Pre
Belconnen,Evatt,2015,Q1,Robbery,0,5354,0.0,2015-01-01,Pre
Belconnen,Evatt,2015,Q2,Robbery,0,5354,0.0,2015-04-01,Pre
Belconnen,Evatt,2015,Q3,Robbery,0,5354,0.0,2015-07-01,Pre
Belconnen,Evatt,2015,Q4,Robbery,0,5354,0.0,2015-10-01,Pre
Belconnen,Evatt,2016,Q1,Robbery,0,5366,0.0,2016-01-01,Pre
Belconnen,Evatt,2016,Q2,Robbery,0,5366,0.0,2016-04-01,Pre
Belconnen,Evatt,2016,Q3,Robbery,0,5366,0.0,2016-07-01,Pre
Belconnen,Evatt,2016,Q4,Robbery,1,5366,0.18635855385762207,2016-10-01,Pre
Belconnen,Evatt,2017,Q1,Robbery,0,5435,0.0,2017-01-01,Pre
Belconnen,Evatt,2017,Q2,Robbery,0,5435,0.0,2017-04-01,Pre
Belconnen,Evatt,2017,Q3,Robbery,1,5435,0.18399264029438825,2017-07-01,Pre
Belconnen,Evatt,2017,Q4,Robbery,0,5435,0.0,2017-10-01,Pre
Belconnen,Evatt,2018,Q1,Robbery,0,5479,0.0,2018-01-01,Pre
Belconnen,Evatt,2018,Q2,Robbery,0,5479,0.0,2018-04-01,Pre
Belconnen,Evatt,2018,Q3,Robbery,0,5479,0.0,2018-07-01,Pre
Belconnen,Evatt,2018,Q4,Robbery,0,5479,0.0,2018-10-01,Pre
Belconnen,Evatt,2019,Q1,Robbery,0,5487,0.0,2019-01-01,Pre
Belconnen,Evatt,2019,Q2,Robbery,1,5487,0.1822489520685256,2019-04-01,Pre
Belconnen,Evatt,2019,Q3,Robbery,0,5487,0.0,2019-07-01,Pre
Belconnen,Evatt,2019,Q4,Robbery,0,5487,0.0,2019-10-01,Pre
Belconnen,Evatt,2020,Q1,Robbery,0,5475,0.0,2020-01-01,Pre
Belconnen,Evatt,2020,Q2,Robbery,0,5475,0.0,2020-04-01,During
Belconnen,Evatt,2020,Q3,Robbery,1,5475,0.18264840182648404,2020-07-01,During
Belconnen,Evatt,2020,Q4,Robbery,1,5475,0.18264840182648404,2020-10-01,During
Belconnen,Evatt,2021,Q1,Robbery,0,5494,0.0,2021-01-01,During
Belconnen,Evatt,2021,Q2,Robbery,0,5494,0.0,2021-04-01,During
Belconnen,Evatt,2021,Q3,Robbery,0,5494,0.0,2021-07-01,During
Belconnen,Evatt,2021,Q4,Robbery,0,5494,0.0,2021-10-01,Post
Belconnen,Evatt,2022,Q1,Robbery,0,5496,0.0,2022-01-01,Post
Belconnen,Evatt,2022,Q2,Robbery,0,5496,0.0,2022-04-01,Post
Belconnen,Evatt,2022,Q3,Robbery,0,5496,0.0,2022-07-01,Post
Belconnen,Evatt,2022,Q4,Robbery,0,5496,0.0,2022-10-01,Post
Belconnen,Evatt,2023,Q1,Robbery,0,5525,0.0,2023-01-01,Post
Belconnen,Evatt,2023,Q2,Robbery,0,5525,0.0,2023-04-01,Post
Belconnen,Evatt,2023,Q3,Robbery,0,5525,0.0,2023-07-01,Post
Belconnen,Evatt,2023,Q4,Robbery,0,5525,0.0,2023-10-01,Post
Belconnen,Evatt,2024,Q1,Robbery,0,5508,0.0,2024-01-01,Post
Belconnen,Evatt,2024,Q2,Robbery,0,5508,0.0,2024-04-01,Post
Belconnen,Evatt,2024,Q3,Robbery,0,5508,0.0,2024-07-01,Post
Belconnen,Evatt,2024,Q4,Robbery,0,5508,0.0,2024-10-01,Post
Belconnen,Evatt,2025,Q1,Robbery,0,5549,0.0,2025-01-01,Post
Belconnen,Evatt,2025,Q2,Robbery,0,5549,0.0,2025-04-01,Post
Belconnen,Evatt,2014,Q1,Sexual Assault,2,5379,0.37181632273656817,2014-01-01,Pre
Belconnen,Evatt,2014,Q2,Sexual Assault,1,5379,0.18590816136828409,2014-04-01,Pre
Belconnen,Evatt,2014,Q3,Sexual Assault,0,5379,0.0,2014-07-01,Pre
Belconnen,Evatt,2014,Q4,Sexual Assault,0,5379,0.0,2014-10-01,Pre
Belconnen,Evatt,2015,Q1,Sexual Assault,0,5354,0.0,2015-01-01,Pre
Belconnen,Evatt,2015,Q2,Sexual Assault,1,5354,0.1867762420620097,2015-04-01,Pre
Belconnen,Evatt,2015,Q3,Sexual Assault,0,5354,0.0,2015-07-01,Pre
Belconnen,Evatt,2015,Q4,Sexual Assault,4,5354,0.7471049682480388,2015-10-01,Pre
Belconnen,Evatt,2016,Q1,Sexual Assault,1,5366,0.18635855385762207,2016-01-01,Pre
Belconnen,Evatt,2016,Q2,Sexual Assault,0,5366,0.0,2016-04-01,Pre
Belconnen,Evatt,2016,Q3,Sexual Assault,0,5366,0.0,2016-07-01,Pre
Belconnen,Evatt,2016,Q4,Sexual Assault,0,5366,0.0,2016-10-01,Pre
Belconnen,Evatt,2017,Q1,Sexual Assault,5,5435,0.9199632014719412,2017-01-01,Pre
Belconnen,Evatt,2017,Q2,Sexual Assault,1,5435,0.18399264029438825,2017-04-01,Pre
Belconnen,Evatt,2017,Q3,Sexual Assault,2,5435,0.3679852805887765,2017-07-01,Pre
Belconnen,Evatt,2017,Q4,Sexual Assault,0,5435,0.0,2017-10-01,Pre
Belconnen,Evatt,2018,Q1,Sexual Assault,2,5479,0.36503011498448623,2018-01-01,Pre
Belconnen,Evatt,2018,Q2,Sexual Assault,0,5479,0.0,2018-04-01,Pre
Belconnen,Evatt,2018,Q3,Sexual Assault,0,5479,0.0,2018-07-01,Pre
Belconnen,Evatt,2018,Q4,Sexual Assault,1,5479,0.18251505749224312,2018-10-01,Pre
Belconnen,Evatt,2019,Q1,Sexual Assault,0,5487,0.0,2019-01-01,Pre
Belconnen,Evatt,2019,Q2,Sexual Assault,0,5487,0.0,2019-04-01,Pre
Belconnen,Evatt,2019,Q3,Sexual Assault,2,5487,0.3644979041370512,2019-07-01,Pre
