Region,Total Description,Year,Number,Population,Rate,Covid
Tuggeranong,Tenure type - Census : Renter (no.),2021,1235.0,89004,13.875780863781403,During
Tuggeranong,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (no.),2011,139.0,89285,1.556812454499636,Pre
Tuggeranong,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (no.),2016,229.0,85890,2.6662009547095122,Pre
Tuggeranong,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (no.),2021,305.0,89004,3.4268122780998604,During
Tuggeranong,Unpaid child care - Census : Cared for other child/children (no.),2011,133.0,89285,1.4896119168953352,Pre
Tuggeranong,Unpaid child care - Census : Cared for other child/children (no.),2016,146.0,85890,1.6998486436139248,Pre
Tuggeranong,Unpaid child care - Census : Cared for other child/children (no.),2021,156.0,89004,1.7527302143723877,During
Tuggeranong,Unpaid child care - Census : Cared for own child/children (no.),2011,269.0,89285,3.012824102592821,Pre
Tuggeranong,Unpaid child care - Census : Cared for own child/children (no.),2016,309.0,85890,3.597624869018512,Pre
Tuggeranong,Unpaid child care - Census : Cared for own child/children (no.),2021,403.0,89004,4.527886387128668,During
Tuggeranong,Unpaid child care - Census : Did not provide unpaid child care (no.),2011,664.0,89285,7.436859494875959,Pre
Tuggeranong,Unpaid child care - Census : Did not provide unpaid child care (no.),2016,885.0,85890,10.303877052043312,Pre
Tuggeranong,Unpaid child care - Census : Did not provide unpaid child care (no.),2021,1184.0,89004,13.302772909082737,During
Tuggeranong,Unpaid child care - Census : Total provided unpaid child care (no.),2011,412.0,89285,4.614436915495324,Pre
Tuggeranong,Unpaid child care - Census : Total provided unpaid child care (no.),2016,492.0,85890,5.728257073000349,Pre
Tuggeranong,Unpaid child care - Census : Total provided unpaid child care (no.),2021,599.0,89004,6.730034605186283,During
Tuggeranong,Voluntary work for an organisation or group - Census : Volunteered for an organisation or group (no.),2011,193.0,89285,2.1616172929383435,Pre
Tuggeranong,Voluntary work for an organisation or group - Census : Volunteered for an organisation or group (no.),2016,274.0,85890,3.1901269065083246,Pre
Tuggeranong,Voluntary work for an organisation or group - Census : Volunteered for an organisation or group (no.),2021,222.0,89004,2.494269920453013,During
Weston Creek,Closing the Gap Target 5 - People aged 20-24 years - Census : Attained Year 12 or equivalent or Certificate III or above (no.),2011,11.0,23364,0.4708097928436911,Pre
Weston Creek,Closing the Gap Target 5 - People aged 20-24 years - Census : Attained Year 12 or equivalent or Certificate III or above (no.),2016,12.0,23276,0.5155525004296271,Pre
Weston Creek,Closing the Gap Target 5 - People aged 20-24 years - Census : Attained Year 12 or equivalent or Certificate III or above (no.),2021,37.0,24487,1.511005839833381,During
Weston Creek,Closing the Gap Target 5 - People aged 20-24 years - Census : Total applicable population aged 20-24 years (no.),2011,15.0,23364,0.6420133538777606,Pre
Weston Creek,Closing the Gap Target 5 - People aged 20-24 years - Census : Total applicable population aged 20-24 years (no.),2016,15.0,23276,0.6444406255370339,Pre
Weston Creek,Closing the Gap Target 5 - People aged 20-24 years - Census : Total applicable population aged 20-24 years (no.),2021,49.0,24487,2.001061787887451,During
Weston Creek,Closing the Gap Target 6 - People aged 25-34 years - Census : Completed tertiary qualification of Certificate III or above (no.),2011,13.0,23364,0.5564115733607259,Pre
Weston Creek,Closing the Gap Target 6 - People aged 25-34 years - Census : Completed tertiary qualification of Certificate III or above (no.),2016,20.0,23276,0.8592541673827118,Pre
Weston Creek,Closing the Gap Target 6 - People aged 25-34 years - Census : Completed tertiary qualification of Certificate III or above (no.),2021,22.0,24487,0.8984359047657942,During
Weston Creek,Closing the Gap Target 6 - People aged 25-34 years - Census : Total applicable population aged 25-34 years (no.),2011,15.0,23364,0.6420133538777606,Pre
Weston Creek,Closing the Gap Target 6 - People aged 25-34 years - Census : Total applicable population aged 25-34 years (no.),2016,35.0,23276,1.5036947929197457,Pre
Weston Creek,Closing the Gap Target 6 - People aged 25-34 years - Census : Total applicable population aged 25-34 years (no.),2021,48.0,24487,1.9602237922162782,During
Weston Creek,"Closing the Gap Target 7 - People aged 15-24 years - Census : Fully engaged in employment, education or training (no.)",2011,35.0,23364,1.4980311590481081,Pre
Weston Creek,"Closing the Gap Target 7 - People aged 15-24 years - Census : Fully engaged in employment, education or training (no.)",2016,37.0,23276,1.5896202096580168,Pre
Weston Creek,"Closing the Gap Target 7 - People aged 15-24 years - Census : Fully engaged in employment, education or training (no.)",2021,61.0,24487,2.49111773594152,During
Weston Creek,Closing the Gap Target 7 - People aged 15-24 years - Census : Total applicable population aged 15-24 years (no.),2011,52.0,23364,2.2256462934429035,Pre
Weston Creek,Closing the Gap Target 7 - People aged 15-24 years - Census : Total applicable population aged 15-24 years (no.),2016,55.0,23276,2.3629489603024574,Pre
Weston Creek,Closing the Gap Target 7 - People aged 15-24 years - Census : Total applicable population aged 15-24 years (no.),2021,89.0,24487,3.634581614734349,During
Weston Creek,Closing the Gap Target 8 - People aged 25-64 years - Census : Employed (no.),2011,94.0,23364,4.023283684300633,Pre
Weston Creek,Closing the Gap Target 8 - People aged 25-64 years - Census : Employed (no.),2016,95.0,23276,4.081457295067881,Pre
Weston Creek,Closing the Gap Target 8 - People aged 25-64 years - Census : Employed (no.),2021,134.0,24487,5.47229141993711,During
Weston Creek,Closing the Gap Target 8 - People aged 25-64 years - Census : Total applicable population aged 25-64 years (no.),2011,120.0,23364,5.136106831022085,Pre
Weston Creek,Closing the Gap Target 8 - People aged 25-64 years - Census : Total applicable population aged 25-64 years (no.),2016,128.0,23276,5.499226671249356,Pre
Weston Creek,Closing the Gap Target 8 - People aged 25-64 years - Census : Total applicable population aged 25-64 years (no.),2021,189.0,24487,7.718381181851595,During
Weston Creek,Closing the Gap Target 9A - Census : Living in a dwelling requiring four or more additional bedrooms (no.),2011,3.0,23364,0.12840267077555212,Pre
Weston Creek,Closing the Gap Target 9A - Census : Living in a dwelling requiring four or more additional bedrooms (no.),2016,0.0,23276,0.0,Pre
Weston Creek,Closing the Gap Target 9A - Census : Living in a dwelling requiring four or more additional bedrooms (no.),2021,0.0,24487,0.0,During
Weston Creek,Closing the Gap Target 9A - Census : Living in a dwelling requiring one additional bedroom (no.),2011,15.0,23364,0.6420133538777606,Pre
Weston Creek,Closing the Gap Target 9A - Census : Living in a dwelling requiring one additional bedroom (no.),2016,18.0,23276,0.7733287506444406,Pre
Weston Creek,Closing the Gap Target 9A - Census : Living in a dwelling requiring one additional bedroom (no.),2021,21.0,24487,0.8575979090946217,During
Weston Creek,Closing the Gap Target 9A - Census : Living in a dwelling requiring three additional bedrooms (no.),2011,0.0,23364,0.0,Pre
Weston Creek,Closing the Gap Target 9A - Census : Living in a dwelling requiring three additional bedrooms (no.),2016,0.0,23276,0.0,Pre
Weston Creek,Closing the Gap Target 9A - Census : Living in a dwelling requiring three additional bedrooms (no.),2021,0.0,24487,0.0,During
Weston Creek,Closing the Gap Target 9A - Census : Living in a dwelling requiring two additional bedrooms (no.),2011,12.0,23364,0.5136106831022085,Pre
Weston Creek,Closing the Gap Target 9A - Census : Living in a dwelling requiring two additional bedrooms (no.),2016,0.0,23276,0.0,Pre
Weston Creek,Closing the Gap Target 9A - Census : Living in a dwelling requiring two additional bedrooms (no.),2021,3.0,24487,0.12251398701351739,During
Weston Creek,Closing the Gap Target 9A - Census : Living in a dwelling with no additional bedrooms required (appropriately sized) (no.),2011,215.0,23364,9.202191405581235,Pre
Weston Creek,Closing the Gap Target 9A - Census : Living in a dwelling with no additional bedrooms required (appropriately sized) (no.),2016,246.0,23276,10.568826258807356,Pre
Weston Creek,Closing the Gap Target 9A - Census : Living in a dwelling with no additional bedrooms required (appropriately sized) (no.),2021,349.0,24487,14.252460489239189,During
Weston Creek,Closing the Gap Target 9A - Census : Total people living in applicable dwellings (no.),2011,243.0,23364,10.400616332819721,Pre
Weston Creek,Closing the Gap Target 9A - Census : Total people living in applicable dwellings (no.),2016,266.0,23276,11.428080426190068,Pre
Weston Creek,Closing the Gap Target 9A - Census : Total people living in applicable dwellings (no.),2021,370.0,24487,15.11005839833381,During
Weston Creek,Labour force status - Census : Employed (no.),2011,107.0,23364,4.579695257661359,Pre
Weston Creek,Labour force status - Census : Employed (no.),2016,127.0,23276,5.45626396288022,Pre
Weston Creek,Labour force status - Census : Employed (no.),2021,177.0,24487,7.228325233797526,During
Weston Creek,Labour force status - Census : In the labour force (no.),2011,117.0,23364,5.007704160246533,Pre
Weston Creek,Labour force status - Census : In the labour force (no.),2016,144.0,23276,6.186630005155525,Pre
Weston Creek,Labour force status - Census : In the labour force (no.),2021,199.0,24487,8.12676113856332,During
Weston Creek,Labour force status - Census : Total responding population aged 15-64 years (no.),2011,171.0,23364,7.3189522342064715,Pre
Weston Creek,Labour force status - Census : Total responding population aged 15-64 years (no.),2016,184.0,23276,7.905138339920948,Pre
Weston Creek,Labour force status - Census : Total responding population aged 15-64 years (no.),2021,270.0,24487,11.026258831216564,During
Weston Creek,Labour force status - Census : Unemployed (no.),2011,3.0,23364,0.12840267077555212,Pre
Weston Creek,Labour force status - Census : Unemployed (no.),2016,16.0,23276,0.6874033339061695,Pre
Weston Creek,Labour force status - Census : Unemployed (no.),2021,16.0,24487,0.6534079307387594,During
Weston Creek,Tenure type - Census : Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),2011,126.0,23364,5.3929121725731894,Pre
Weston Creek,Tenure type - Census : Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),2016,143.0,23276,6.14366729678639,Pre
Weston Creek,Tenure type - Census : Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),2021,194.0,24487,7.9225711602074576,During
Weston Creek,Tenure type - Census : Renter (no.),2011,138.0,23364,5.906522855675398,Pre
Weston Creek,Tenure type - Census : Renter (no.),2016,140.0,23276,6.014779171678983,Pre
Weston Creek,Tenure type - Census : Renter (no.),2021,218.0,24487,8.902683056315597,During
Weston Creek,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (no.),2011,26.0,23364,1.1128231467214518,Pre
Weston Creek,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (no.),2016,34.0,23276,1.46073208455061,Pre
Weston Creek,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (no.),2021,40.0,24487,1.6335198268468984,During
Weston Creek,Unpaid child care - Census : Cared for other child/children (no.),2011,16.0,23364,0.684814244136278,Pre
Weston Creek,Unpaid child care - Census : Cared for other child/children (no.),2016,12.0,23276,0.5155525004296271,Pre
Weston Creek,Unpaid child care - Census : Cared for other child/children (no.),2021,20.0,24487,0.8167599134234492,During
Weston Creek,Unpaid child care - Census : Cared for own child/children (no.),2011,33.0,23364,1.4124293785310733,Pre
Weston Creek,Unpaid child care - Census : Cared for own child/children (no.),2016,56.0,23276,2.405911668671593,Pre
Weston Creek,Unpaid child care - Census : Cared for own child/children (no.),2021,73.0,24487,2.9811736839955896,During
Weston Creek,Unpaid child care - Census : Did not provide unpaid child care (no.),2011,123.0,23364,5.2645095017976375,Pre
Weston Creek,Unpaid child care - Census : Did not provide unpaid child care (no.),2016,131.0,23276,5.628114796356763,Pre
Weston Creek,Unpaid child care - Census : Did not provide unpaid child care (no.),2021,198.0,24487,8.085923142892147,During
Weston Creek,Unpaid child care - Census : Total provided unpaid child care (no.),2011,59.0,23364,2.525252525252525,Pre
Weston Creek,Unpaid child care - Census : Total provided unpaid child care (no.),2016,70.0,23276,3.0073895858394915,Pre
Weston Creek,Unpaid child care - Census : Total provided unpaid child care (no.),2021,111.0,24487,4.533017519500143,During
Weston Creek,Voluntary work for an organisation or group - Census : Volunteered for an organisation or group (no.),2011,37.0,23364,1.583632939565143,Pre
Weston Creek,Voluntary work for an organisation or group - Census : Volunteered for an organisation or group (no.),2016,46.0,23276,1.976284584980237,Pre
Weston Creek,Voluntary work for an organisation or group - Census : Volunteered for an organisation or group (no.),2021,46.0,24487,1.8785478008739331,During
Woden,Closing the Gap Target 5 - People aged 20-24 years - Census : Attained Year 12 or equivalent or Certificate III or above (no.),2011,22.0,34124,0.6447075372172077,Pre
Woden,Closing the Gap Target 5 - People aged 20-24 years - Census : Attained Year 12 or equivalent or Certificate III or above (no.),2016,31.0,35388,0.8760031649146603,Pre
Woden,Closing the Gap Target 5 - People aged 20-24 years - Census : Attained Year 12 or equivalent or Certificate III or above (no.),2021,62.0,39079,1.5865298497914482,During
Woden,Closing the Gap Target 5 - People aged 20-24 years - Census : Total applicable population aged 20-24 years (no.),2011,50.0,34124,1.4652444027663813,Pre
Woden,Closing the Gap Target 5 - People aged 20-24 years - Census : Total applicable population aged 20-24 years (no.),2016,43.0,35388,1.2151011642364644,Pre
Woden,Closing the Gap Target 5 - People aged 20-24 years - Census : Total applicable population aged 20-24 years (no.),2021,75.0,39079,1.9191893344251387,During
Woden,Closing the Gap Target 6 - People aged 25-34 years - Census : Completed tertiary qualification of Certificate III or above (no.),2011,40.0,34124,1.172195522213105,Pre
Woden,Closing the Gap Target 6 - People aged 25-34 years - Census : Completed tertiary qualification of Certificate III or above (no.),2016,20.0,35388,0.5651633322030067,Pre
Woden,Closing the Gap Target 6 - People aged 25-34 years - Census : Completed tertiary qualification of Certificate III or above (no.),2021,63.0,39079,1.6121190409171167,During
Woden,Closing the Gap Target 6 - People aged 25-34 years - Census : Total applicable population aged 25-34 years (no.),2011,64.0,34124,1.875512835540968,Pre
Woden,Closing the Gap Target 6 - People aged 25-34 years - Census : Total applicable population aged 25-34 years (no.),2016,39.0,35388,1.102068497795863,Pre
Woden,Closing the Gap Target 6 - People aged 25-34 years - Census : Total applicable population aged 25-34 years (no.),2021,99.0,39079,2.533329921441183,During
Woden,"Closing the Gap Target 7 - People aged 15-24 years - Census : Fully engaged in employment, education or training (no.)",2011,63.0,34124,1.8462079474856405,Pre
Woden,"Closing the Gap Target 7 - People aged 15-24 years - Census : Fully engaged in employment, education or training (no.)",2016,66.0,35388,1.865038996269922,Pre
Woden,"Closing the Gap Target 7 - People aged 15-24 years - Census : Fully engaged in employment, education or training (no.)",2021,78.0,39079,1.9959569078021444,During
Woden,Closing the Gap Target 7 - People aged 15-24 years - Census : Total applicable population aged 15-24 years (no.),2011,98.0,34124,2.8718790294221073,Pre
Woden,Closing the Gap Target 7 - People aged 15-24 years - Census : Total applicable population aged 15-24 years (no.),2016,95.0,35388,2.684525827964282,Pre
Woden,Closing the Gap Target 7 - People aged 15-24 years - Census : Total applicable population aged 15-24 years (no.),2021,116.0,39079,2.968346170577548,During
Woden,Closing the Gap Target 8 - People aged 25-64 years - Census : Employed (no.),2011,104.0,34124,3.047708357754073,Pre
Woden,Closing the Gap Target 8 - People aged 25-64 years - Census : Employed (no.),2016,115.0,35388,3.2496891601672884,Pre
Woden,Closing the Gap Target 8 - People aged 25-64 years - Census : Employed (no.),2021,190.0,39079,4.861946313877018,During
Woden,Closing the Gap Target 8 - People aged 25-64 years - Census : Total applicable population aged 25-64 years (no.),2011,164.0,34124,4.806001641073731,Pre
Woden,Closing the Gap Target 8 - People aged 25-64 years - Census : Total applicable population aged 25-64 years (no.),2016,173.0,35388,4.888662823556008,Pre
Woden,Closing the Gap Target 8 - People aged 25-64 years - Census : Total applicable population aged 25-64 years (no.),2021,267.0,39079,6.832314030553494,During
Woden,Closing the Gap Target 9A - Census : Living in a dwelling requiring four or more additional bedrooms (no.),2011,20.0,34124,0.5860977611065525,Pre
Woden,Closing the Gap Target 9A - Census : Living in a dwelling requiring four or more additional bedrooms (no.),2016,0.0,35388,0.0,Pre
Woden,Closing the Gap Target 9A - Census : Living in a dwelling requiring four or more additional bedrooms (no.),2021,0.0,39079,0.0,During
Woden,Closing the Gap Target 9A - Census : Living in a dwelling requiring one additional bedroom (no.),2011,27.0,34124,0.7912319774938459,Pre
Woden,Closing the Gap Target 9A - Census : Living in a dwelling requiring one additional bedroom (no.),2016,14.0,35388,0.3956143325421047,Pre
Woden,Closing the Gap Target 9A - Census : Living in a dwelling requiring one additional bedroom (no.),2021,37.0,39079,0.9468000716497351,During
Woden,Closing the Gap Target 9A - Census : Living in a dwelling requiring three additional bedrooms (no.),2011,3.0,34124,0.08791466416598288,Pre
Woden,Closing the Gap Target 9A - Census : Living in a dwelling requiring three additional bedrooms (no.),2016,0.0,35388,0.0,Pre
Woden,Closing the Gap Target 9A - Census : Living in a dwelling requiring three additional bedrooms (no.),2021,0.0,39079,0.0,During
Woden,Closing the Gap Target 9A - Census : Living in a dwelling requiring two additional bedrooms (no.),2011,0.0,34124,0.0,Pre
Woden,Closing the Gap Target 9A - Census : Living in a dwelling requiring two additional bedrooms (no.),2016,4.0,35388,0.11303266644060134,Pre
Woden,Closing the Gap Target 9A - Census : Living in a dwelling requiring two additional bedrooms (no.),2021,3.0,39079,0.07676757337700556,During
Woden,Closing the Gap Target 9A - Census : Living in a dwelling with no additional bedrooms required (appropriately sized) (no.),2011,256.0,34124,7.502051342163872,Pre
Woden,Closing the Gap Target 9A - Census : Living in a dwelling with no additional bedrooms required (appropriately sized) (no.),2016,343.0,35388,9.692551147281565,Pre
Woden,Closing the Gap Target 9A - Census : Living in a dwelling with no additional bedrooms required (appropriately sized) (no.),2021,454.0,39079,11.617492771053508,During
Woden,Closing the Gap Target 9A - Census : Total people living in applicable dwellings (no.),2011,309.0,34124,9.055210409096237,Pre
Woden,Closing the Gap Target 9A - Census : Total people living in applicable dwellings (no.),2016,365.0,35388,10.314230812704873,Pre
Woden,Closing the Gap Target 9A - Census : Total people living in applicable dwellings (no.),2021,495.0,39079,12.666649607205915,During
Woden,Labour force status - Census : Employed (no.),2011,154.0,34124,4.512952760520455,Pre
Woden,Labour force status - Census : Employed (no.),2016,179.0,35388,5.05821182321691,Pre
Woden,Labour force status - Census : Employed (no.),2021,259.0,39079,6.627600501548146,During
Woden,Labour force status - Census : In the labour force (no.),2011,176.0,34124,5.157660297737662,Pre
Woden,Labour force status - Census : In the labour force (no.),2016,184.0,35388,5.199502656267661,Pre
Woden,Labour force status - Census : In the labour force (no.),2021,280.0,39079,7.164973515187185,During
Woden,Labour force status - Census : Total responding population aged 15-64 years (no.),2011,267.0,34124,7.824405110772476,Pre
Woden,Labour force status - Census : Total responding population aged 15-64 years (no.),2016,262.0,35388,7.403639651859388,Pre
Woden,Labour force status - Census : Total responding population aged 15-64 years (no.),2021,385.0,39079,9.85183858338238,During
Woden,Labour force status - Census : Unemployed (no.),2011,8.0,34124,0.234439104442621,Pre
Woden,Labour force status - Census : Unemployed (no.),2016,14.0,35388,0.3956143325421047,Pre
Woden,Labour force status - Census : Unemployed (no.),2021,26.0,39079,0.6653189692673814,During
Woden,Tenure type - Census : Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),2011,110.0,34124,3.223537686086039,Pre
Woden,Tenure type - Census : Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),2016,150.0,35388,4.238724991522551,Pre
Woden,Tenure type - Census : Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),2021,184.0,39079,4.708411167123007,During
Woden,Tenure type - Census : Renter (no.),2011,207.0,34124,6.0661118274528185,Pre
Woden,Tenure type - Census : Renter (no.),2016,208.0,35388,5.87769865491127,Pre
Woden,Tenure type - Census : Renter (no.),2021,318.0,39079,8.137362777962588,During
Woden,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (no.),2011,33.0,34124,0.9670613058258117,Pre
Woden,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (no.),2016,38.0,35388,1.0738103311857128,Pre
Woden,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (no.),2021,49.0,39079,1.2538703651577574,During
Woden,Unpaid child care - Census : Cared for other child/children (no.),2011,15.0,34124,0.4395733208299144,Pre
Woden,Unpaid child care - Census : Cared for other child/children (no.),2016,16.0,35388,0.45213066576240535,Pre
Woden,Unpaid child care - Census : Cared for other child/children (no.),2021,22.0,39079,0.5629622047647074,During
Woden,Unpaid child care - Census : Cared for own child/children (no.),2011,38.0,34124,1.1135857461024499,Pre
Woden,Unpaid child care - Census : Cared for own child/children (no.),2016,50.0,35388,1.4129083305075167,Pre
Woden,Unpaid child care - Census : Cared for own child/children (no.),2021,66.0,39079,1.6888866142941221,During
Woden,Unpaid child care - Census : Did not provide unpaid child care (no.),2011,186.0,34124,5.450709178290938,Pre
Woden,Unpaid child care - Census : Did not provide unpaid child care (no.),2016,203.0,35388,5.736407821860518,Pre
Woden,Unpaid child care - Census : Did not provide unpaid child care (no.),2021,307.0,39079,7.8558816755802345,During
Woden,Unpaid child care - Census : Total provided unpaid child care (no.),2011,65.0,34124,1.9048177235962958,Pre
Woden,Unpaid child care - Census : Total provided unpaid child care (no.),2016,66.0,35388,1.865038996269922,Pre
Woden,Unpaid child care - Census : Total provided unpaid child care (no.),2021,101.0,39079,2.58450830369252,During
Woden,Voluntary work for an organisation or group - Census : Volunteered for an organisation or group (no.),2011,50.0,34124,1.4652444027663813,Pre
Woden,Voluntary work for an organisation or group - Census : Volunteered for an organisation or group (no.),2016,83.0,35388,2.3454278286424777,Pre
Woden,Voluntary work for an organisation or group - Census : Volunteered for an organisation or group (no.),2021,86.0,39079,2.2006704368074925,During
